    0.256606560945510864E+07    0.463632789850234983E+00    0.112395699620246892E+01   -0.280350248818389745E+07   -0.621460743175560815E+01    1
    0.238780474662780762E+07    0.992735457420349104E-01    0.114828794002532963E+01   -0.182517287634950108E+07   -0.621660743175561681E+01    1
    0.235600304603576660E+07    0.148934235155582417E+01    0.113725489974021921E+01   -0.179903223440847034E+07   -0.621860743175561392E+01    1
    0.214378774166107178E+07    0.884034300446510324E+00    0.115697140693664569E+01   -0.128105822668158892E+07   -0.622060743175561814E+01    1
    0.227403348684310913E+07    0.283381344676017777E+00    0.117525418400764470E+01   -0.120917631263464340E+07   -0.622260743175562414E+01    1
    0.279771244525909424E+07    0.192868414342403405E+01    0.120171794295310974E+01   -0.105586267699622596E+07   -0.622460743175562925E+01    1
    0.157079458236694336E+07    0.752215844988822990E+00    0.113837266564369211E+01   -0.882313453318353160E+06   -0.622660743175562548E+01    1
    0.280555522441864014E+07    0.145964847505092621E+01    0.122248505949974073E+01   -0.876129820588272065E+06   -0.622860743175562526E+01    1
    0.128025251626968384E+07    0.143549727678298944E+01    0.110149341225624098E+01   -0.830319035102156340E+06   -0.623060743175562948E+01    1
    0.181583243608474731E+07    0.100845555961132050E+01    0.116782596707344055E+01   -0.800144754098091740E+06   -0.623260743175562393E+01    1
    0.197848892211914062E+07    0.186948066353797931E+00    0.118684678673744215E+01   -0.796986404391145916E+06   -0.623460743175563081E+01    1
    0.247093230485916138E+07    0.133396244287490839E+01    0.122399500608444223E+01   -0.684873074072029325E+06   -0.623660743175562082E+01    1
    0.184515362977981567E+07    0.923969956040382345E+00    0.118645358681678781E+01   -0.663430051723426441E+06   -0.623860743175562416E+01    1
    0.182257622480392456E+07    0.140580043494701390E+01    0.118296008706092848E+01   -0.633242645516512217E+06   -0.624060743175563726E+01    1
    0.233376485109329224E+07    0.379995033740997301E+00    0.123237462639808659E+01   -0.615582850424488890E+06   -0.624260743175562549E+01    1
    0.254835122823715210E+07    0.165805865883827219E+01    0.123497062921524048E+01   -0.597681735564860748E+06   -0.624460743175562794E+01    1
    0.204708015918731689E+07    0.126056694030761718E+01    0.121222686767578125E+01   -0.560126409794999869E+06   -0.624660743175561439E+01    1
    0.156824612617492676E+07    0.992812489271163945E+00    0.117769231796264662E+01   -0.534876153334400267E+06   -0.624860743175559463E+01    1
    0.184332990646362305E+07    0.130756198167800908E+01    0.120867583751678476E+01   -0.475471708583327243E+06   -0.625060743175561750E+01    1
    0.213293087482452393E+07    0.140714313685894021E+01    0.123705123662948613E+01   -0.430100950793480442E+06   -0.625260743175562173E+01    1
    0.185593485832214355E+07    0.113121481001377111E+01    0.122145562767982496E+01   -0.419872418114063330E+06   -0.625460743175560463E+01    1
    0.178911906480789185E+07    0.692392781376838684E+00    0.122402716875076312E+01   -0.399585332795948081E+06   -0.625660743175562306E+01    1
    0.224706566333770752E+07    0.199498574376106252E+01    0.124451716542243962E+01   -0.390502135367566079E+06   -0.625860743175563883E+01    1
    0.994032025337219238E+06    0.685356525182724052E+00    0.114048577547073382E+01   -0.356478380284140003E+06   -0.626060743175564038E+01    1
    0.186778771877288818E+07    0.990594540238380450E+00    0.124212501049041757E+01   -0.331934416831731738E+06   -0.626260743175563128E+01    1
    0.123805797100067139E+07    0.186829458296298978E+01    0.117366745471954359E+01   -0.313947429400958004E+06   -0.626460743175563195E+01    1
    0.986283481121063232E+06    0.485722727179527303E+00    0.115166422724723816E+01   -0.312302545107086829E+06   -0.626660743175561752E+01    1
    0.923532485961914062E+06    0.845009713172912624E+00    0.114123752117156996E+01   -0.302501395289168751E+06   -0.626860743175560398E+01    1
    0.149279934167861938E+07    0.732341484427452061E+00    0.122592408657073992E+01   -0.274498065780475503E+06   -0.627060743175561264E+01    1
    0.299877762794494629E+07    0.112991919755935677E+01    0.132284016609191912E+01   -0.271956614565543074E+06   -0.627260743175561153E+01    1
    0.963365077972412109E+06    0.155744189143180845E+01    0.115001170039176959E+01   -0.270699100734067266E+06   -0.627460743175562907E+01    1
    0.130462914705276489E+07    0.264485187530517585E+00    0.121056516766548161E+01   -0.263584330315168772E+06   -0.627660743175563507E+01    1
    0.271358013153076172E+07    0.147594996750354768E+01    0.132098220586776738E+01   -0.217995049788125238E+06   -0.627860743175562508E+01    1
    0.234857189655303955E+07    0.185413655042648307E+01    0.129629271626472486E+01   -0.217503237229821825E+06   -0.628060743175561775E+01    1
    0.101372069120407104E+07    0.191066536843776702E+01    0.117990746498107923E+01   -0.197708327728631411E+06   -0.628260743175562553E+01    1
    0.169764804840087891E+07    0.196799636781215659E+01    0.125934947729110736E+01   -0.189491647707063123E+06   -0.628460743175561731E+01    1
    0.299176990985870361E+07    0.762410178780555725E+00    0.135349707603454594E+01   -0.187523041013431561E+06   -0.628660743175561265E+01    1
    0.106463617086410522E+07    0.923753249645233199E+00    0.120401451587677011E+01   -0.186079943419128191E+06   -0.628860743175561243E+01    1
    0.106919556856155396E+07    0.216845905780792235E-01    0.119917641282081622E+01   -0.151729399961833144E+06   -0.629060743175560244E+01    1
    0.207918047904968262E+07    0.846165362000465437E+00    0.132811892032623291E+01   -0.132628768189163820E+06   -0.629260743175560666E+01    1
    0.770543754100799561E+06    0.183890257716178884E+01    0.119649343490600590E+01   -0.980796582203080470E+05   -0.629460743175559845E+01    1
    0.160123711824417114E+07    0.431514933109283461E+00    0.132245885729789747E+01   -0.911568250043798616E+05   -0.629660743175561777E+01    1
    0.199697202444076538E+07    0.545851931571960436E+00    0.136182686686515808E+01   -0.807782953903710295E+05   -0.629860743175561844E+01    1
    0.174364507198333740E+07    0.149041129410266882E+01    0.133418792486190796E+01   -0.803287015420761745E+05   -0.630060743175561555E+01    1
    0.781580686569213867E+06    0.958487833142280587E+00    0.122605783343315133E+01   -0.795905166090131534E+05   -0.630260743175562688E+01    1
    0.219762861728668213E+07    0.870156076550483659E+00    0.137478445768356328E+01   -0.782535179856787581E+05   -0.630460743175560623E+01    1
    0.260486948490142822E+07    0.107672578394412999E+01    0.140182397365570077E+01   -0.717655755751552642E+05   -0.630660743175559624E+01    1
    0.171344965696334839E+07    0.131063394606113426E+01    0.134582050442695622E+01   -0.687521099117112608E+05   -0.630860743175560490E+01    1
    0.174895298480987549E+07    0.133633470773696894E+01    0.134927130937576312E+01   -0.678771359409301222E+05   -0.631060743175560468E+01    1
    0.278465205430984497E+07    0.367982240319252030E+00    0.142574914693832411E+01   -0.632141186224650592E+05   -0.631260743175561778E+01    1
    0.238391053676605225E+07    0.621268841028213559E+00    0.141034255027771005E+01   -0.579028321758391176E+05   -0.631460743175562911E+01    1
    0.381407082080841064E+06    0.163840610504150397E+01    0.114202041029930124E+01   -0.523285400858943249E+05   -0.631660743175561201E+01    1
    0.176968520879745483E+07    0.161482982516288764E+01    0.136712849736213693E+01   -0.522594817882654679E+05   -0.631860743175562067E+01    1
    0.249734759330749512E+07    0.397881554961204531E+00    0.142539535760879521E+01   -0.520903140035160250E+05   -0.632060743175563289E+01    1
    0.218627840280532837E+07    0.740366737842559797E+00    0.141773599982261667E+01   -0.444977577714598010E+05   -0.632260743175561224E+01    1
    0.278396326303482056E+07    0.806769396662712079E+00    0.145274155139923100E+01   -0.425437293420501228E+05   -0.632460743175559870E+01    1
    0.163180375099182129E+07    0.182796513140201577E+01    0.137112346291542053E+01   -0.414189648604616523E+05   -0.632660743175561624E+01    1
    0.283622860908508301E+06    0.186678783893585210E+01    0.111761653423309326E+01   -0.386280422232826022E+05   -0.632860743175563911E+01    1
    0.792700588703155518E+06    0.180212784588336938E+01    0.128257692456245431E+01   -0.362814422830136173E+05   -0.633060743175562202E+01    1
    0.102305585145950317E+07    0.594101256132125860E-01    0.132524534463882460E+01   -0.360285583874671865E+05   -0.633260743175559249E+01    1
    0.125693875551223755E+07    0.153184040904045116E+01    0.135185032486915602E+01   -0.355062046456702228E+05   -0.633460743175558871E+01    1
    0.250561541318893433E+07    0.106863173484802254E+01    0.145025438070297241E+01   -0.352926404489762062E+05   -0.633660743175559649E+01    1
    0.200845867395401001E+07    0.334274373054504415E+00    0.142603430747985849E+01   -0.348915040981814745E+05   -0.633860743175561048E+01    1
    0.181474560499191284E+07    0.153350846707820887E+01    0.140281841158866882E+01   -0.347627698838099313E+05   -0.634060743175563069E+01    1
    0.437139093875885010E+06    0.837826969623565732E+00    0.121476081013679504E+01   -0.323333246386092251E+05   -0.634260743175563579E+01    1
    0.545347094535827637E+06    0.551045293807983394E+00    0.125468090772628793E+01   -0.302202628496160978E+05   -0.634460743175560893E+01    1
    0.123233056068420410E+07    0.150279795646667491E+01    0.136748885512352003E+01   -0.283029640905218839E+05   -0.634660743175560604E+01    1
    0.288576543331146240E+06    0.142361685574054708E+01    0.115792235732078552E+01   -0.276899869023196552E+05   -0.634860743175562181E+01    1
    0.273531246185302734E+07    0.113748956918716426E+01    0.148714212775230425E+01   -0.251841875395294446E+05   -0.635060743175562870E+01    1
    0.208533954620361328E+07    0.673343494534492493E+00    0.146125616431236272E+01   -0.235259772288173190E+05   -0.635260743175563292E+01    1
    0.882327139377593994E+06    0.179183874011039723E+01    0.133385565280914320E+01   -0.232746138741310351E+05   -0.635460743175561582E+01    1
    0.265834575891494751E+07    0.179117813110351576E+00    0.149821650385856642E+01   -0.218296063050727607E+05   -0.635660743175559517E+01    1
