    0.215890395641326904E+07    0.291424208879470825E+07    0.274938691258430512E+00    0.110625167489051823E+01   -0.127305437963689398E+08   -0.621460743175560815E+01    1
    0.287290263175964355E+07    0.233236277103424072E+07    0.161965157210826871E+01    0.111473548412322998E+01   -0.111383694910165370E+08   -0.621660743175561681E+01    1
    0.264711517095565796E+07    0.161926925182342529E+07    0.504875088930130000E+00    0.110330403447151193E+01   -0.909061716942663491E+07   -0.621860743175561392E+01    1
    0.173054623603820801E+07    0.288180685043334961E+07    0.162064685583114620E+01    0.111806771755218515E+01   -0.839520663880261593E+07   -0.622060743175561814E+01    1
    0.241880965232849121E+07    0.223489576578140259E+07    0.547738356590271036E+00    0.113855873346328740E+01   -0.713537741988384351E+07   -0.622260743175562414E+01    1
    0.299137544631958008E+07    0.161527204513549805E+07    0.105867806732654568E+01    0.113465096950531019E+01   -0.706994542935931962E+07   -0.622460743175562925E+01    1
    0.283785098791122437E+07    0.102219396829605103E+07    0.123595623433589941E+01    0.111271455883979797E+01   -0.644987356894292030E+07   -0.622660743175562548E+01    1
    0.275934004783630371E+07    0.261957532167434692E+07    0.100542522847652438E+01    0.116848484873771685E+01   -0.635731695960996207E+07   -0.622860743175562526E+01    1
    0.169811743497848511E+07    0.179840219020843506E+07    0.179698525011539467E+01    0.111565279960632324E+01   -0.495003189261345752E+07   -0.623060743175562948E+01    1
    0.739879846572875977E+06    0.254339271783828735E+07    0.198306351900100708E+00    0.111644746661186223E+01   -0.489619296587061975E+07   -0.623260743175562393E+01    1
    0.165133363008499146E+07    0.196340650320053101E+07    0.157412531852722171E+01    0.112673521637916574E+01   -0.470415250670016184E+07   -0.623460743175563081E+01    1
    0.172428041696548462E+07    0.246715110540390015E+07    0.137632848381996165E+01    0.115202673673629774E+01   -0.469189573766247835E+07   -0.623660743175562082E+01    1
    0.280493563413619995E+07    0.201157915592193604E+07    0.939502122998237654E+00    0.117629629969596872E+01   -0.460864258476641029E+07   -0.623860743175562416E+01    1
    0.207211893796920776E+07    0.135714840888977051E+07    0.393720839619636553E+00    0.113095701932907122E+01   -0.426813328898711968E+07   -0.624060743175563726E+01    1
    0.273928070068359375E+07    0.253628611564636230E+06    0.638902004361152631E+00    0.110611385107040405E+01   -0.424700313122946583E+07   -0.624260743175562549E+01    1
    0.259592646360397339E+07    0.306673407554626465E+06    0.154950974941253672E+01    0.110832888484001169E+01   -0.385644242811090173E+07   -0.624460743175562794E+01    1
    0.119025456905364990E+07    0.154772454500198364E+07    0.904224053621292101E+00    0.111382473707199114E+01   -0.334389128587256558E+07   -0.624660743175561439E+01    1
    0.163034963607788086E+07    0.123982179164886475E+07    0.348379689455032351E-01    0.111852195858955383E+01   -0.332627056849820912E+07   -0.624860743175559463E+01    1
    0.269443649053573608E+07    0.186195731163024902E+06    0.109327244997024531E+01    0.112921559214591993E+01   -0.296150178603842529E+07   -0.625060743175561750E+01    1
    0.210598540306091309E+07    0.135797542333602905E+07    0.800255631804466239E+00    0.116098868250846876E+01   -0.295304027075694362E+07   -0.625260743175562173E+01    1
    0.247521346807479858E+07    0.278755384683609009E+07    0.134444192290306086E+01    0.123810807466506967E+01   -0.236071905594757572E+07   -0.625460743175560463E+01    1
    0.917382717132568359E+06    0.218190050125122070E+07    0.374814481735229521E+00    0.116962922811508196E+01   -0.227067035768418899E+07   -0.625660743175562306E+01    1
    0.542581915855407715E+06    0.160854864120483398E+07    0.965953113436698874E+00    0.111880519390106214E+01   -0.197718740067137871E+07   -0.625860743175563883E+01    1
    0.103604114055633545E+07    0.269878524541854858E+07    0.748027967214584311E+00    0.120907356739044203E+01   -0.193324363548215642E+07   -0.626060743175564038E+01    1
    0.152889740467071533E+07    0.126163691282272339E+07    0.177021602034568781E+01    0.115982108712196363E+01   -0.186049558071127860E+07   -0.626260743175563128E+01    1
    0.777513742446899414E+06    0.159591811895370483E+07    0.195349281489849091E+01    0.113197059631347674E+01   -0.185851403311879630E+07   -0.626460743175563195E+01    1
    0.166290503740310669E+07    0.158925175666809082E+07    0.121712875425815592E+01    0.121853426098823547E+01   -0.121785920571389608E+07   -0.626660743175561752E+01    1
    0.194431310892105103E+07    0.185315448045730591E+07    0.282537292838096643E+00    0.124967179894447344E+01   -0.113849373413001839E+07   -0.626860743175560398E+01    1
    0.296711844205856323E+07    0.145297157764434814E+07    0.120912473261356346E+01    0.126777439713478102E+01   -0.109956172074742569E+07   -0.627060743175561264E+01    1
    0.221875637769699097E+07    0.113090783357620239E+07    0.874684967398643543E+00    0.123111303448677067E+01   -0.109112734490682930E+07   -0.627260743175561153E+01    1
    0.192628937959671021E+07    0.132144212722778320E+07    0.134600975275039669E+01    0.122788827419281010E+01   -0.105476904649648583E+07   -0.627460743175562907E+01    1
    0.883609414100646973E+06    0.263750106096267700E+07    0.126148702323436734E+01    0.124479077458381671E+01   -0.102044453969563951E+07   -0.627660743175563507E+01    1
    0.103127735853195190E+07    0.147132700681686401E+07    0.105863816142082207E+00    0.120111806392669695E+01   -0.982153883713337244E+06   -0.627860743175562508E+01    1
    0.229078316688537598E+07    0.596503973007202148E+06    0.504421749114990159E+00    0.122045994400978097E+01   -0.938827051095542964E+06   -0.628060743175561775E+01    1
    0.153134304285049438E+07    0.104521036148071289E+06    0.190833272039890289E+01    0.114830198287963881E+01   -0.783247909322883585E+06   -0.628260743175562553E+01    1
