    0.294608724117279053E+07    0.185282919526100165E+01    0.113846428394317645E+01   -0.152985766447133720E+08   -0.621460743175560815E+01    1
    0.243853551149368286E+07    0.834532368183136031E+00    0.111785752773284930E+01   -0.136010142904680893E+08   -0.621660743175561681E+01    1
    0.272359317541122437E+07    0.132767890632152552E+01    0.114612228274345407E+01   -0.135818533170757722E+08   -0.621860743175561392E+01    1
    0.294068366289138794E+07    0.568814387917518594E+00    0.119617565870285048E+01   -0.130942637097888682E+08   -0.622060743175561814E+01    1
    0.295405375957489014E+07    0.515350365638732946E-01    0.120229415297508258E+01   -0.123969193555272110E+08   -0.622260743175562414E+01    1
    0.226209712028503418E+07    0.925914027094841052E+00    0.111072194576263428E+01   -0.120494167501075808E+08   -0.622460743175562925E+01    1
    0.240001720190048218E+07    0.970852907896041839E+00    0.113442707657814035E+01   -0.118405011952453237E+08   -0.622660743175562548E+01    1
    0.248814225196838379E+07    0.905760095119476305E+00    0.115630742907524109E+01   -0.113474384043479338E+08   -0.622860743175562526E+01    1
    0.253206914663314819E+07    0.240519025921821589E+00    0.117474479079246530E+01   -0.112452339981924314E+08   -0.623060743175562948E+01    1
    0.256909185647964478E+07    0.570681241750717216E+00    0.117796196341514592E+01   -0.111103147643188648E+08   -0.623260743175562393E+01    1
    0.298720353841781616E+07    0.363750712871551529E+00    0.124447345137596144E+01   -0.103767230107654594E+08   -0.623460743175563081E+01    1
    0.270269036293029785E+07    0.181081341922283179E+01    0.118221909999847430E+01   -0.100605628922542240E+08   -0.623660743175562082E+01    1
    0.248655152320861816E+07    0.181984119176864634E+01    0.115492216944694537E+01   -0.999201783297134936E+07   -0.623860743175562416E+01    1
    0.260588854551315308E+07    0.144101848602294913E+01    0.119601778984069829E+01   -0.915480253621599637E+07   -0.624060743175563726E+01    1
    0.192843818664550781E+07    0.159694532036781300E+01    0.110896658897399902E+01   -0.809595217218008917E+07   -0.624260743175562549E+01    1
    0.254774075746536255E+07    0.214810672998428348E+00    0.124294561147689819E+01   -0.769305723326035216E+07   -0.624460743175562794E+01    1
    0.184583133459091187E+07    0.103591796517372137E+01    0.113600214123725896E+01   -0.691558859242511261E+07   -0.624660743175561439E+01    1
    0.217516422271728516E+07    0.142311369836330415E+01    0.118748890757560743E+01   -0.675024940714782663E+07   -0.624860743175559463E+01    1
    0.241137242317199707E+07    0.361817198395729067E+00    0.125982591509819031E+01   -0.619104406062866002E+07   -0.625060743175561750E+01    1
    0.184428960084915161E+07    0.156712839007377619E+00    0.116958834528923039E+01   -0.615545386519175489E+07   -0.625260743175562173E+01    1
    0.283311188220977783E+07    0.752372177243232687E+00    0.131099116802215576E+01   -0.594679009642352536E+07   -0.625460743175560463E+01    1
    0.228054249286651611E+07    0.167929090380668633E+01    0.122705102562904367E+01   -0.560768426147445571E+07   -0.625660743175562306E+01    1
    0.192049330472946167E+07    0.108397056221961985E+01    0.119017856717109693E+01   -0.546241505118759349E+07   -0.625860743175563883E+01    1
    0.215698009729385376E+07    0.122959571778774257E+01    0.123582463860511793E+01   -0.512608493122788239E+07   -0.626060743175564038E+01    1
    0.209191435575485229E+07    0.153048164248466512E+00    0.124545101523399371E+01   -0.511932477151957061E+07   -0.626260743175563128E+01    1
    0.265136039257049561E+07    0.113017172515392295E+01    0.130490528941154493E+01   -0.510223744504048210E+07   -0.626460743175563195E+01    1
    0.144350641965866089E+07    0.934708368778228715E+00    0.111497647762298602E+01   -0.482789692884941958E+07   -0.626660743175561752E+01    1
    0.213319730758666992E+07    0.135382660269737243E+01    0.124166601300239576E+01   -0.474444175314649753E+07   -0.626860743175560398E+01    1
    0.151689988374710083E+07    0.116280815899372092E+01    0.115227203369140629E+01   -0.421118681149642263E+07   -0.627060743175561264E+01    1
    0.249804997444152832E+07    0.153671932756900786E+01    0.130637163519859323E+01   -0.418451474610527512E+07   -0.627260743175561153E+01    1
    0.284486871957778931E+07    0.180583154439926141E+01    0.133846272826194768E+01   -0.417302193952513440E+07   -0.627460743175562907E+01    1
    0.293359708786010742E+07    0.881688011884689371E+00    0.138166534304618849E+01   -0.397322940262500709E+07   -0.627660743175563507E+01    1
    0.174829244613647461E+07    0.114122956335544590E+01    0.122555308341979985E+01   -0.365143213570406986E+07   -0.627860743175562508E+01    1
    0.158993875980377197E+07    0.159918836355209371E+00    0.121607427000999468E+01   -0.352483622372162202E+07   -0.628060743175561775E+01    1
    0.221139514446258545E+07    0.192457455039024361E+01    0.129890502691268939E+01   -0.321580287726109009E+07   -0.628260743175562553E+01    1
    0.239834886789321899E+07    0.160202813506126396E+01    0.134370003342628497E+01   -0.299555863784458535E+07   -0.628460743175561731E+01    1
    0.242046421766281128E+07    0.103187776088714589E+01    0.137504164576530474E+01   -0.276557203977423953E+07   -0.628660743175561265E+01    1
    0.297038161754608154E+07    0.137332080781459798E+01    0.143043538331985487E+01   -0.268117318305149022E+07   -0.628860743175561243E+01    1
    0.257018154859542847E+07    0.153143522620201100E+01    0.139331887364387530E+01   -0.250638889021770097E+07   -0.629060743175560244E+01    1
    0.998349666595458984E+06    0.911283558011054984E+00    0.111581134796142578E+01   -0.232739972977289418E+07   -0.629260743175560666E+01    1
    0.167794167995452881E+07    0.113136378824710837E+01    0.128688864707946782E+01   -0.231971448907756759E+07   -0.629460743175559845E+01    1
    0.113875705003738403E+07    0.100546858906745903E+00    0.119415394067764291E+01   -0.204247367753910925E+07   -0.629660743175561777E+01    1
    0.199134653806686401E+07    0.139161820530891411E+01    0.135412458777427691E+01   -0.202175792924573924E+07   -0.629860743175561844E+01    1
    0.197569245100021362E+07    0.197230060517787931E+01    0.133499017953872690E+01   -0.201992505115966755E+07   -0.630060743175561555E+01    1
    0.107865840196609497E+07    0.170134134292602535E+01    0.115705906152725224E+01   -0.193329134869479970E+07   -0.630260743175562688E+01    1
    0.154401147365570068E+07    0.979807851910591165E+00    0.129869143962860112E+01   -0.187593566760031809E+07   -0.630460743175560623E+01    1
    0.998592674732208252E+06    0.926215779185295074E+00    0.115675668716430669E+01   -0.185820831033549388E+07   -0.630660743175559624E+01    1
    0.107809066772460938E+07    0.930481348633766192E+00    0.118861471414566044E+01   -0.180315620192920696E+07   -0.630860743175560490E+01    1
    0.135234725475311279E+07    0.167221099793910977E+01    0.124724125266075148E+01   -0.177322644850131753E+07   -0.631060743175560468E+01    1
    0.187922465801239014E+07    0.195267770469188684E+01    0.135037537217140202E+01   -0.166158824433142203E+07   -0.631260743175561778E+01    1
    0.138705933094024658E+07    0.159650028347969064E+01    0.127138578891754150E+01   -0.162620434433849528E+07   -0.631460743175562911E+01    1
    0.225260281562805176E+07    0.174588405549526215E+01    0.141414510607719435E+01   -0.161264230192366429E+07   -0.631660743175561201E+01    1
    0.103156435489654541E+07    0.559421049356460531E+00    0.120961331129074101E+01   -0.152789352853085008E+07   -0.631860743175562067E+01    1
    0.183362549543380737E+07    0.181044536232948294E+01    0.136438289284706116E+01   -0.148466840719849546E+07   -0.632060743175563289E+01    1
    0.203457015752792358E+07    0.161956190049648274E+01    0.140148943662643433E+01   -0.147673736338704755E+07   -0.632260743175561224E+01    1
    0.206084597110748291E+07    0.566664167046546985E+00    0.145024577379226693E+01   -0.134667200741132302E+07   -0.632460743175559870E+01    1
    0.137787312269210815E+07    0.903625293970108046E+00    0.132701531052589417E+01   -0.127366246358389128E+07   -0.632660743175561624E+01    1
    0.126686185598373413E+07    0.999798453450202906E+00    0.131303598880767836E+01   -0.116197633213090245E+07   -0.632860743175563911E+01    1
    0.219346547126770020E+07    0.100354188740253436E+01    0.147989907264709486E+01   -0.115249222441720637E+07   -0.633060743175562202E+01    1
    0.282083755731582642E+07    0.158028253197669977E+01    0.153662438988685612E+01   -0.112514864844576479E+07   -0.633260743175559249E+01    1
    0.185548514127731323E+07    0.330138922333717333E+00    0.145684138536453256E+01   -0.108789476106719766E+07   -0.633460743175558871E+01    1
    0.128906339406967163E+07    0.196623389363288870E+01    0.130459102392196669E+01   -0.106971218528835126E+07   -0.633660743175559649E+01    1
    0.784250020980834961E+06    0.186360046386718747E+01    0.115364211797714233E+01   -0.102957384498279064E+07   -0.633860743175561048E+01    1
    0.767848134040832520E+06    0.126126474201679240E+01    0.116354708671569829E+01   -0.102359707668933633E+07   -0.634060743175563069E+01    1
    0.204728651046752930E+07    0.171957860350608827E+01    0.146242885589599614E+01   -0.972184772187956958E+06   -0.634260743175563579E+01    1
    0.244754719734191895E+07    0.896774786114692746E+00    0.155044233202934278E+01   -0.915765626649728045E+06   -0.634460743175560893E+01    1
    0.279246318340301514E+07    0.168056653738021866E+00    0.161734622716903687E+01   -0.891676654399684165E+06   -0.634660743175560604E+01    1
    0.796831369400024414E+06    0.148455974698066706E+01    0.119784041643142714E+01   -0.874916930906882277E+06   -0.634860743175562181E+01    1
    0.275658005475997925E+07    0.440612924695014951E+00    0.160988199710845947E+01   -0.871352793128011050E+06   -0.635060743175562870E+01    1
    0.256045442819595337E+07    0.485189204812049857E+00    0.158848351836204538E+01   -0.857130282757358160E+06   -0.635260743175563292E+01    1
    0.259039914608001709E+07    0.738167648315429692E+00    0.158920287489891066E+01   -0.823221178994504968E+06   -0.635460743175561582E+01    1
    0.257587391138076782E+07    0.169946120440959936E+01    0.155655527710914621E+01   -0.801028006189142819E+06   -0.635660743175559517E+01    1
    0.164701956510543823E+07    0.394618267416954049E+00    0.146732392311096205E+01   -0.800617127243558411E+06   -0.635860743175559318E+01    1
    0.249145781993865967E+07    0.986416625976562544E+00    0.157320523262023926E+01   -0.798506831383016193E+06   -0.636060743175560539E+01    1
    0.246239393949508667E+07    0.150643914580345162E+01    0.155408747196197528E+01   -0.782350635787643259E+06   -0.636260743175563359E+01    1
    0.195122104883193970E+07    0.127195333719253534E+01    0.149662807583808899E+01   -0.776442604744881159E+06   -0.636460743175564847E+01    1
    0.199938046932220459E+07    0.173950527250766762E+01    0.149252178668975843E+01   -0.754248757025216939E+06   -0.636660743175563049E+01    1
    0.944077849388122559E+06    0.706019307971000654E+00    0.129822881817817692E+01   -0.749126324917003047E+06   -0.636860743175562583E+01    1
    0.287684512138366699E+07    0.101332451462745676E+01    0.163645334243774432E+01   -0.689305300737182493E+06   -0.637060743175562383E+01    1
    0.118325561285018921E+07    0.111072546243667601E-01    0.124921869039535527E+01   -0.679984048226201092E+06   -0.637260743175561917E+01    1
    0.182996267080307007E+07    0.261583788990974453E+00    0.153403359651565552E+01   -0.654444453849819372E+06   -0.637460743175561362E+01    1
    0.630507051944732666E+06    0.305826002359390267E-01    0.116392092108726519E+01   -0.644801207039696281E+06   -0.637660743175561517E+01    1
    0.153768002986907959E+07    0.165743238091468803E+01    0.144688386917114276E+01   -0.629792854939228506E+06   -0.637860743175564071E+01    1
    0.292155897617340088E+07    0.414873087406158469E-01    0.168099342584609990E+01   -0.628010787464551395E+06   -0.638060743175564671E+01    1
    0.102782285213470459E+07    0.335116052627563499E+00    0.137532759904861468E+01   -0.572804556281127385E+06   -0.638260743175563405E+01    1
    0.224403601884841919E+07    0.126497045695781707E+01    0.158532093167305010E+01   -0.563328273676795536E+06   -0.638460743175561074E+01    1
    0.145468318462371826E+07    0.368792131543159485E+00    0.149075148105621347E+01   -0.544445047764591523E+06   -0.638660743175559809E+01    1
    0.145664173364639282E+07    0.132315772533416753E+01    0.146642619967460641E+01   -0.535111951747244922E+06   -0.638860743175559342E+01    1
    0.174645119905471802E+07    0.790744391679763847E+00    0.154226837158203134E+01   -0.517118524742138281E+06   -0.639060743175560653E+01    1
    0.111815267801284790E+07    0.178992372930049903E+01    0.138377426266670245E+01   -0.504188325020477583E+06   -0.639260743175562762E+01    1
    0.118116688728332520E+07    0.182306355774402618E+01    0.139891438484191899E+01   -0.504007336493786599E+06   -0.639460743175562918E+01    1
    0.484272837638854980E+06    0.175858065426349630E+01    0.111694813966751116E+01   -0.502707013970675878E+06   -0.639660743175562985E+01    1
