    0.894224600495720915E+04    0.801115427683874559E+00    0.201874338205342463E+01   -0.305726425123256149E+03
    0.274406836837177580E+05    0.188460435579850483E+00    0.283751762042285538E+01   -0.304855444212578448E+03
    0.165599601778786273E+05    0.571527993210992458E+00    0.223533195176675559E+01   -0.304646415529202386E+03
    0.272255976832659508E+05    0.275110500698864169E+00    0.244849825782449670E+01   -0.304029800639554935E+03
    0.234403132585664243E+05    0.351632353048924262E+00    0.250122133681062708E+01   -0.303826333906548257E+03
    0.221338488955329303E+05    0.337060234739651243E+00    0.228287976349537569E+01   -0.303293671232679458E+03
    0.999553723880067628E+04    0.690748290720122338E+00    0.194989288317401988E+01   -0.303177851089134265E+03
    0.646856704931562217E+04    0.377582486775162929E+00    0.170540001328565882E+01   -0.303172754524306583E+03
    0.239239398378106634E+05    0.252929451369591274E+00    0.265897099793247538E+01   -0.303058353647134140E+03
    0.177776683624381039E+05    0.429373052889227336E+00    0.238076898862343089E+01   -0.303031120964447950E+03
    0.218995744448136647E+05    0.214044556233892264E+00    0.221324692890552743E+01   -0.302989599784241648E+03
    0.818532608455486388E+04    0.537097121749327888E+00    0.180076245166947935E+01   -0.302850566513736283E+03
    0.176094453555118052E+05    0.231725346189262355E+00    0.208161844182575173E+01   -0.302842996853472243E+03
    0.282393259144450603E+05    0.176108374905096482E+00    0.262170791319345042E+01   -0.302756266502797757E+03
    0.245356339123450889E+05    0.169072223208342365E+00    0.240688196070689120E+01   -0.302564357542122423E+03
    0.137017199990465870E+05    0.522965440334766996E+00    0.205040914494882154E+01   -0.302528051339525064E+03
    0.139972438266705994E+05    0.473536499924748056E+00    0.227901971902294598E+01   -0.302505784457817583E+03
    0.156804457309351747E+05    0.484403481718080620E+00    0.212613595838678027E+01   -0.302434086501168281E+03
    0.748249391160982395E+04    0.496671235307870662E+00    0.202575170035577745E+01   -0.302336968448916764E+03
    0.277449587292987235E+05    0.194916981964707914E+00    0.264210933884919008E+01   -0.302249126658143098E+03
    0.241061473202043344E+05    0.178729278548712373E+00    0.259132147894068332E+01   -0.302233746365463503E+03
    0.440277000346246678E+04    0.457632432292892910E+00    0.170695843798714142E+01   -0.302224127804507248E+03
    0.204602071669103389E+05    0.365488795501141717E+00    0.227588947856792689E+01   -0.302084519240160887E+03
    0.236280182586910087E+05    0.276199015278268123E+00    0.257048975935250335E+01   -0.302051310166688381E+03
    0.238800450671288272E+05    0.185292847351210516E+00    0.259483989981179874E+01   -0.301965942191969816E+03
    0.139365597893594149E+05    0.184655388972331386E+00    0.219105658819050353E+01   -0.301936790817632016E+03
    0.135899255781969023E+05    0.381611631028421827E+00    0.198620652661667996E+01   -0.301916802006393198E+03
    0.444355678994496520E+04    0.500861092995546375E+00    0.169881636341062725E+01   -0.301889827907136009E+03
    0.878021397584870647E+04    0.568696629159625711E+00    0.185460895962496819E+01   -0.301824113327673729E+03
    0.182938139511133922E+05    0.251094579654151051E+00    0.211588157108494546E+01   -0.301806460373941434E+03
    0.202516354576026351E+05    0.369926119909687046E+00    0.228618486935088594E+01   -0.301803418900006079E+03
    0.141564271542869774E+05    0.185343845194875650E+00    0.220211222288989905E+01   -0.301724854311532113E+03
    0.186194258890042947E+05    0.307299014640498358E+00    0.214550086052325328E+01   -0.301703328517717978E+03
    0.964787917300866502E+04    0.589351112491879103E+00    0.206594052201686296E+01   -0.301695392036279941E+03
    0.168141880261053739E+05    0.404125993059826549E+00    0.213530850002583072E+01   -0.301673768816290533E+03
    0.701681139923697356E+04    0.269576378174186004E+00    0.186497927137448016E+01   -0.301618344418542904E+03
    0.169384124422093810E+05    0.243013536618218257E+00    0.246761959904630945E+01   -0.301569197097580002E+03
    0.227277655663868973E+05    0.282074463437319789E+00    0.253710780366227429E+01   -0.301557638745417762E+03
    0.237104343260969363E+05    0.295312695933513281E+00    0.241812682662225731E+01   -0.301532825004375297E+03
    0.251277352419314047E+05    0.229488255454079054E+00    0.260099633084396897E+01   -0.301504735132441226E+03
    0.193397817369212571E+05    0.388488256417218791E+00    0.234879980018350221E+01   -0.301489667893733099E+03
    0.141269115296985074E+05    0.524543751789539381E+00    0.212765077004855918E+01   -0.301437477853909968E+03
    0.158559258211144897E+05    0.476149222959093288E+00    0.218204683837266966E+01   -0.301403403013632101E+03
