    0.280441725254058838E+07    0.285120946168899536E+07    0.225235097408294704E+01    0.493703026175498993E+00    0.115426090955734262E+01   -0.897301349223308638E+07   -0.621460743175560815E+01    1
    0.167569184303283691E+07    0.255053758621215820E+07    0.268840773105621356E+01    0.381069076657295225E+00    0.110761371850967416E+01   -0.831636818248883076E+07   -0.621660743175561681E+01    1
    0.201949220895767212E+07    0.246584737300872803E+07    0.227841572165489215E+01    0.588330655097961452E+00    0.113588832616806035E+01   -0.712423173920563981E+07   -0.621860743175561392E+01    1
    0.237605917453765869E+07    0.299912881851196289E+07    0.268027549386024466E+01    0.919590873718261759E+00    0.116352432370185865E+01   -0.653281540205578879E+07   -0.622060743175561814E+01    1
    0.217962419986724854E+07    0.187442761659622192E+07    0.223125144243240348E+01    0.184416295588016510E+01    0.112988511919975299E+01   -0.579364011735916883E+07   -0.622260743175562414E+01    1
    0.239178121089935303E+07    0.144061303138732910E+07    0.229883628487586966E+01    0.463085389733314534E+00    0.113063210844993600E+01   -0.555230855510867015E+07   -0.622460743175562925E+01    1
    0.255486881732940674E+07    0.171175646781921387E+07    0.280989450812339792E+01    0.176688666522502902E+01    0.112458654642105116E+01   -0.494847931813886669E+07   -0.622660743175562548E+01    1
    0.254748076200485229E+07    0.666444003582000732E+06    0.238064247369766235E+01    0.856078107953071599E+00    0.112508869171142578E+01   -0.413453016799619375E+07   -0.622860743175562526E+01    1
    0.108080738782882690E+07    0.296976989507675171E+07    0.277816241383552542E+01    0.965599119663238525E-01    0.115712214112281808E+01   -0.411660399763938179E+07   -0.623060743175562948E+01    1
    0.206859129667282104E+07    0.169743579626083374E+07    0.239048215746879578E+01    0.134815724551677696E+01    0.115240487456321716E+01   -0.392470803839954128E+07   -0.623260743175562393E+01    1
    0.251033073663711548E+07    0.129971837997436523E+07    0.261990901231765738E+01    0.172197210013866431E+01    0.115261744260787968E+01   -0.367469686334628519E+07   -0.623460743175563081E+01    1
    0.662160336971282959E+06    0.222622078657150269E+07    0.263202137351036081E+01    0.104288495123386382E+01    0.111679729223251356E+01   -0.355077760395166790E+07   -0.623660743175562082E+01    1
    0.714774549007415771E+06    0.187355607748031616E+07    0.230267605185508728E+01    0.121349112331867226E+01    0.111244876384735125E+01   -0.305452305199109251E+07   -0.623860743175562416E+01    1
    0.125242710113525391E+07    0.175020593404769897E+07    0.259073376655578613E+01    0.295197477340698233E+00    0.114104579091072100E+01   -0.297817089418466669E+07   -0.624060743175563726E+01    1
    0.259242618083953857E+07    0.285025066137313843E+07    0.252447056174278250E+01    0.189530039429664621E+00    0.123384346365928654E+01   -0.291944671614240110E+07   -0.624260743175562549E+01    1
    0.177004837989807129E+07    0.230088472366333008E+07    0.276201357841491690E+01    0.127424233555793753E+01    0.117760455012321485E+01   -0.284044039543345990E+07   -0.624460743175562794E+01    1
    0.193503266572952271E+07    0.181651943922042847E+07    0.224356846213340777E+01    0.136744945228099812E+01    0.117758348584175110E+01   -0.283418421792648407E+07   -0.624660743175561439E+01    1
    0.143988883495330811E+07    0.213152700662612915E+07    0.217774793505668640E+01    0.300793412923812897E+00    0.118896771073341379E+01   -0.238378732515650848E+07   -0.624860743175559463E+01    1
    0.296013915538787842E+07    0.108325392007827759E+07    0.218487001657485980E+01    0.995120465755462646E+00    0.120485153794288635E+01   -0.233564717964090127E+07   -0.625060743175561750E+01    1
    0.210294038057327271E+07    0.501964867115020752E+06    0.214359571933746329E+01    0.161814750432968141E+00    0.113990922570228581E+01   -0.231780544506411674E+07   -0.625260743175562173E+01    1
    0.195875197649002075E+07    0.227022296190261841E+07    0.245738768577575684E+01    0.198435111761093141E+01    0.121296547651290898E+01   -0.211161226143559068E+07   -0.625460743175560463E+01    1
    0.275211346149444580E+07    0.192870604991912842E+07    0.211015393137931850E+01    0.162402602851390832E+01    0.123408819437026995E+01   -0.202137344624786242E+07   -0.625660743175562306E+01    1
    0.248283183574676514E+07    0.839459002017974854E+06    0.277164186239242571E+01    0.153379064798355103E+01    0.116145288944244385E+01   -0.201423239966640808E+07   -0.625860743175563883E+01    1
    0.112831771373748779E+07    0.292114037275314331E+07    0.246581290960311916E+01    0.132460148572921743E+01    0.121958679556846628E+01   -0.188981164791632351E+07   -0.626060743175564038E+01    1
    0.131040591001510620E+07    0.168782937526702881E+07    0.290909926295280474E+01    0.659253308773040780E+00    0.114307928681373605E+01   -0.176572824324215832E+07   -0.626260743175563128E+01    1
    0.182195001840591431E+07    0.173014765977859497E+07    0.299593254923820496E+01    0.562583990097045850E+00    0.112394012212753314E+01   -0.135427771977367438E+07   -0.626460743175563195E+01    1
    0.166695713996887207E+06    0.209569001197814941E+07    0.234434099793434170E+01    0.140764819204807279E+01    0.115896605849266066E+01   -0.130320990067415265E+07   -0.626660743175561752E+01    1
    0.107114410400390625E+07    0.159427267313003540E+07    0.282343602180480957E+01    0.170901301026344310E+01    0.117731055617332458E+01   -0.109944597854398075E+07   -0.626860743175560398E+01    1
    0.219354611635208130E+07    0.781224668025970459E+06    0.251530033946037301E+01    0.259847172498702983E+00    0.121677380800247192E+01   -0.109164375085873064E+07   -0.627060743175561264E+01    1
    0.246580410003662109E+07    0.614734947681427002E+06    0.243401599526405343E+01    0.411859769821167010E+00    0.122714275717735299E+01   -0.102942834998608695E+07   -0.627260743175561153E+01    1
    0.403627395629882812E+06    0.116290408372879028E+07    0.267768666744232187E+01    0.189410458743572230E+01    0.111124424934387211E+01   -0.102609286464206385E+07   -0.627460743175562907E+01    1
    0.126613104343414307E+07    0.294250559806823730E+07    0.245028945803642273E+01    0.796417188644409135E+00    0.127618969082832345E+01   -0.100037339576450409E+07   -0.627660743175563507E+01    1
    0.195436424016952515E+07    0.238994801044464111E+07    0.229262220263481131E+01    0.769112724065780518E-01    0.129066572189331064E+01   -0.880290630720389425E+06   -0.627860743175562508E+01    1
    0.194895279407501221E+07    0.175649446249008179E+07    0.261927740573883039E+01    0.857473592758178693E+00    0.126414228081703195E+01   -0.848122456243584049E+06   -0.628060743175561775E+01    1
    0.178169453144073486E+07    0.592634797096252441E+06    0.290676937103271493E+01    0.106227584421634669E+01    0.112634971737861633E+01   -0.845412143511204515E+06   -0.628260743175562553E+01    1
    0.659805715084075928E+06    0.998714447021484375E+06    0.268724615573883074E+01    0.228853057622909556E+00    0.115077714920043950E+01   -0.794364039990041172E+06   -0.628460743175561731E+01    1
    0.104941302537918091E+07    0.426943123340606689E+06    0.268164725899696332E+01    0.107039254844188680E+01    0.113296877145767216E+01   -0.722645610918540158E+06   -0.628660743175561265E+01    1
    0.219729405641555786E+07    0.262479436397552490E+07    0.292322692275047302E+01    0.100837300479412084E+01    0.127839521169662484E+01   -0.675498661029856070E+06   -0.628860743175561243E+01    1
    0.212770342826843262E+06    0.170367532968521118E+07    0.210630517601966849E+01    0.125201717913150778E+01    0.118807825446128845E+01   -0.675230512618547655E+06   -0.629060743175560244E+01    1
    0.264328175783157349E+07    0.268874359130859375E+07    0.295557835102081290E+01    0.197167314112186443E+01    0.127060448527336134E+01   -0.613360716912513133E+06   -0.629260743175560666E+01    1
    0.257451170682907104E+07    0.927031695842742920E+06    0.240269010663032523E+01    0.943202263116836526E+00    0.128536024093627943E+01   -0.592705937307134387E+06   -0.629460743175559845E+01    1
    0.697600543498992920E+06    0.236773788928985596E+07    0.221918644309043911E+01    0.147771659314632409E+01    0.126603806614875802E+01   -0.587974189165938762E+06   -0.629660743175561777E+01    1
    0.276585531234741211E+07    0.284987676143646240E+07    0.249408119320869437E+01    0.106845577955245963E+00    0.135270184278488159E+01   -0.583725711692038574E+06   -0.629860743175561844E+01    1
    0.488983511924743652E+06    0.222163635492324829E+07    0.281535702347755423E+01    0.100387708842754364E+01    0.124606516361236586E+01   -0.579327092799751321E+06   -0.630060743175561555E+01    1
    0.125115340948104858E+07    0.276604807376861572E+07    0.257754210829734820E+01    0.439379465579986583E+00    0.131083975434303301E+01   -0.569809009090457112E+06   -0.630260743175562688E+01    1
    0.222583848237991333E+07    0.167834866046905518E+07    0.243033404350280779E+01    0.429823100566864014E-01    0.130659790635108952E+01   -0.545895892466700869E+06   -0.630460743175560623E+01    1
    0.249226677417755127E+07    0.110587978363037109E+07    0.247933108806610125E+01    0.122841041564941400E+01    0.131013047695159912E+01   -0.430183020154364582E+06   -0.630660743175559624E+01    1
    0.224556970596313477E+07    0.187038570642471313E+07    0.224016082882881173E+01    0.163198848366737370E+00    0.133661563992500310E+01   -0.419293944198495650E+06   -0.630860743175560490E+01    1
    0.174872159957885742E+07    0.273912155628204346E+07    0.247449464797973651E+01    0.135855649113655108E+00    0.135354362130165118E+01   -0.389536775591887417E+06   -0.631060743175560468E+01    1
    0.253784286975860596E+07    0.253399497270584106E+07    0.240798339843750009E+01    0.198849719166755673E+00    0.137954079508781446E+01   -0.335002773535537592E+06   -0.631260743175561778E+01    1
    0.158951461315155029E+06    0.201091057062149048E+07    0.259026135802269009E+01    0.830089420080184909E-01    0.127779771089553851E+01   -0.284985090488723596E+06   -0.631460743175562911E+01    1
    0.551684617996215820E+06    0.269797825813293457E+07    0.226471881270408648E+01    0.695937419533729562E+00    0.133709977865219121E+01   -0.273938101719699276E+06   -0.631660743175561201E+01    1
    0.179386782646179199E+07    0.275396490097045898E+07    0.274687403440475464E+01    0.131342384815216073E+01    0.136654073596000680E+01   -0.267356616009652091E+06   -0.631860743175562067E+01    1
    0.119716465473175049E+07    0.796044051647186279E+06    0.217802882194519043E+01    0.142526866376399997E+01    0.127221341133117694E+01   -0.253682413067622925E+06   -0.632060743175563289E+01    1
    0.831354081630706787E+06    0.281495189666748047E+07    0.255773119926452663E+01    0.285832724571228047E+00    0.135923720598220843E+01   -0.249003794572100363E+06   -0.632260743175561224E+01    1
    0.259373849630355835E+07    0.153709942102432251E+07    0.231252489686012286E+01    0.289025793075561532E+00    0.138218345642089857E+01   -0.221178574475955334E+06   -0.632460743175559870E+01    1
    0.197325432300567627E+07    0.146443623304367065E+07    0.284161294698715228E+01    0.417685222029685999E+00    0.132754203081130995E+01   -0.219640658145412774E+06   -0.632660743175561624E+01    1
    0.158330172300338745E+07    0.178615450859069824E+06    0.264962528944015485E+01    0.133098038733005519E+01    0.125910270810127267E+01   -0.203951729245676950E+06   -0.632860743175563911E+01    1
    0.766414403915405273E+04    0.585970759391784668E+06    0.262759113907814035E+01    0.317263217568397538E+00    0.112302948832511906E+01   -0.163114447974880430E+06   -0.633060743175562202E+01    1
    0.894474685192108154E+06    0.416780948638916016E+06    0.218605648279190090E+01    0.195273404598236078E+01    0.124963091611862187E+01   -0.159922841075080563E+06   -0.633260743175559249E+01    1
    0.250574970245361328E+07    0.174639344215393066E+06    0.279191394448280317E+01    0.152964179396629341E+01    0.130935778021812443E+01   -0.155504779154887365E+06   -0.633460743175558871E+01    1
    0.860632181167602539E+06    0.262167048454284668E+07    0.223300625085830706E+01    0.195857966244220738E+01    0.138295320868492144E+01   -0.141448030720890500E+06   -0.633660743175559649E+01    1
    0.116003447771072388E+07    0.295795547962188721E+07    0.262586295008659354E+01    0.418744319677352927E+00    0.142024389505386361E+01   -0.128379875605565787E+06   -0.633860743175561048E+01    1
    0.362013816833496094E+06    0.251859873533248901E+07    0.293358101844787589E+01    0.907234694957733123E+00    0.136930638551712036E+01   -0.117420304062384443E+06   -0.634060743175563069E+01    1
    0.228547292947769165E+07    0.110251092910766602E+07    0.241823118925094604E+01    0.116435760378837583E+01    0.140230879187583923E+01   -0.113019108280379951E+06   -0.634260743175563579E+01    1
    0.176998525857925415E+07    0.258683645725250244E+07    0.274099096655845642E+01    0.746949891448020931E+00    0.143096323609352116E+01   -0.105863504941481282E+06   -0.634460743175560893E+01    1
    0.953554451465606689E+06    0.265516555309295654E+07    0.231738138794898996E+01    0.141404227614402767E+01    0.141857132315635681E+01   -0.995541481382751954E+05   -0.634660743175560604E+01    1
    0.116134035587310791E+07    0.604347467422485352E+06    0.288413265347480774E+01    0.950428537726402234E+00    0.128232505917549133E+01   -0.888170614279021393E+05   -0.634860743175562181E+01    1
    0.612778902053833008E+06    0.265117406845092773E+07    0.272044456601142892E+01    0.114144681096076964E+00    0.141550488471984881E+01   -0.885769545128422760E+05   -0.635060743175562870E+01    1
    0.267671692371368408E+07    0.216960310935974121E+07    0.276814296245574942E+01    0.538276103734970146E+00    0.145064973235130323E+01   -0.874459910957498359E+05   -0.635260743175563292E+01    1
    0.283798688650131226E+07    0.140527778863906860E+07    0.270337442159652719E+01    0.449750177264213569E+00    0.144476622939109811E+01   -0.784333207438187383E+05   -0.635460743175561582E+01    1
    0.140465676784515381E+07    0.211233025789260864E+07    0.223200387358665475E+01    0.187215556263923655E+01    0.143316592574119572E+01   -0.769526307677285222E+05   -0.635660743175559517E+01    1
    0.325888752937316895E+06    0.181335210800170898E+04    0.213589060306549072E+01    0.611346724629402205E+00    0.112715525627136248E+01   -0.688778105810552952E+05   -0.635860743175559318E+01    1
