    0.130763743942917863E+05    0.601194604348958772E+00   -0.317263610031177109E+03
    0.130128169115327728E+05    0.649497127410305075E+00   -0.317231708511474835E+03
    0.129350575944083412E+05    0.676466137270643419E+00   -0.317200348099986684E+03
    0.884627728464087886E+04    0.102049569121484218E+01   -0.317153170002769457E+03
    0.889842469360176437E+04    0.534750814385846929E+00   -0.317139216723364086E+03
    0.795253464802504459E+04    0.711354550305302813E+00   -0.317131384415892342E+03
    0.794518245404463596E+04    0.721493171107400411E+00   -0.317122641821080379E+03
    0.793509373334081283E+04    0.774594752627220551E+00   -0.317121766969872681E+03
    0.121368185558154782E+05    0.849565589074878336E+00   -0.317093365338907063E+03
    0.129555256073329765E+05    0.590353635354466943E+00   -0.317062806425422991E+03
    0.875760694896371024E+04    0.550885968377961555E+00   -0.317051745338008175E+03
    0.109411384928134357E+05    0.100246916072560932E+01   -0.317020849591380511E+03
    0.102153988069653442E+05    0.104795703074257829E+01   -0.317011708291598211E+03
    0.125985946006343584E+05    0.520299050488654879E+00   -0.316994445423329125E+03
    0.965664648854403822E+04    0.104682499533273932E+01   -0.316939590763841124E+03
    0.103238775260463772E+05    0.103658617554290533E+01   -0.316936961674737859E+03
    0.831749784443338831E+04    0.908229400859514757E+00   -0.316921874456534283E+03
    0.105333685135433479E+05    0.477076538377899761E+00   -0.316913650053362574E+03
    0.121567859377157565E+05    0.498767874672527589E+00   -0.316845067880088607E+03
    0.107393021177124356E+05    0.100214835290086923E+01   -0.316839900287230137E+03
    0.809250297572136151E+04    0.810842871511552543E+00   -0.316838012562011954E+03
    0.858020059246936034E+04    0.947947814354977658E+00   -0.316814511228816741E+03
    0.956664621710189567E+04    0.103285152752491238E+01   -0.316814346282685449E+03
    0.123454428517678389E+05    0.513728368370045207E+00   -0.316788157321899803E+03
    0.100491770972509621E+05    0.491549233197388080E+00   -0.316779301790785780E+03
    0.117200777354243401E+05    0.883263456745104758E+00   -0.316760857505439560E+03
    0.103287513131467949E+05    0.486737942314968086E+00   -0.316731428448036240E+03
    0.898152063377896047E+04    0.548450265060176356E+00   -0.316700338457844509E+03
    0.814465836892747848E+04    0.796077923856421954E+00   -0.316680521978177296E+03
    0.853666022771932330E+04    0.923318296584283105E+00   -0.316677918772294788E+03
    0.125851483972089409E+05    0.697072952933256551E+00   -0.316669705951487003E+03
    0.871244814578695150E+04    0.950893325987901994E+00   -0.316663974498785706E+03
    0.123278061558910522E+05    0.762033906563040708E+00   -0.316655175838553191E+03
    0.125989499948454522E+05    0.556746947849241058E+00   -0.316652146160141513E+03
    0.844689601445004155E+04    0.616063688124966591E+00   -0.316650404349558244E+03
    0.815018443169510374E+04    0.728252833423671975E+00   -0.316618481023825382E+03
    0.867289163398282835E+04    0.584484580855490710E+00   -0.316617691155460477E+03
    0.116131939577506655E+05    0.883512859184295229E+00   -0.316611813431921234E+03
    0.109155161023851415E+05    0.963808813964545430E+00   -0.316598072761035951E+03
    0.975553436411509028E+04    0.101423504842755174E+01   -0.316594187452652022E+03
    0.126694268091855902E+05    0.602015943266150266E+00   -0.316580202390383306E+03
    0.126150240009736262E+05    0.660609797395269704E+00   -0.316560358567798403E+03
    0.891337910851114975E+04    0.960162658408560188E+00   -0.316519364599730352E+03
    0.116200668537835081E+05    0.496334637531653355E+00   -0.316511775328829060E+03
    0.925893947877368373E+04    0.988384533561753154E+00   -0.316504484267674457E+03
    0.881897064577242236E+04    0.942251623221196488E+00   -0.316464479081732577E+03
    0.100228453023855855E+05    0.998321810928488151E+00   -0.316447643304580026E+03
    0.100235215484079781E+05    0.505629356731078561E+00   -0.316427509916993529E+03
    0.102557219511354779E+05    0.988616840891823112E+00   -0.316415006414708216E+03
    0.933524624109864271E+04    0.537605054548019878E+00   -0.316397818234585486E+03
    0.102217770965405689E+05    0.988061784493015183E+00   -0.316397036778842221E+03
    0.120321644117842134E+05    0.789109374242396022E+00   -0.316386443859310532E+03
    0.119234800732194381E+05    0.807758837014408093E+00   -0.316373685690039110E+03
    0.894486343423199651E+04    0.946145861383574371E+00   -0.316365827026156524E+03
    0.881583065393374090E+04    0.927306388147427052E+00   -0.316344382550969215E+03
    0.980077828074562240E+04    0.517166518684297860E+00   -0.316333779473773063E+03
    0.831905052473413343E+04    0.796899679176649500E+00   -0.316330264992559307E+03
    0.123881828837148551E+05    0.567661700255303159E+00   -0.316302204035309728E+03
    0.110682021597093171E+05    0.498452741247055797E+00   -0.316288008054858608E+03
    0.110320202319991222E+05    0.498439097056421476E+00   -0.316284474701292993E+03
    0.865909635769642227E+04    0.611624089507859181E+00   -0.316281761859120707E+03
    0.115443347317406005E+05    0.856698700915990208E+00   -0.316268582425002194E+03
    0.104847239134421434E+05    0.960054570463847234E+00   -0.316239787091775668E+03
    0.112618252315756363E+05    0.890567023377900724E+00   -0.316237244499864687E+03
    0.122411896253856357E+05    0.553050054175957206E+00   -0.316228945264255231E+03
    0.117940766347438475E+05    0.812408975628207131E+00   -0.316222979193513083E+03
    0.834445646032433615E+04    0.761247706517170886E+00   -0.316208645943880015E+03
    0.860655182980216341E+04    0.868330671545246124E+00   -0.316187540107659458E+03
    0.118825567635589214E+05    0.792084575238276800E+00   -0.316185024493705839E+03
    0.879566108058078134E+04    0.903702080702040722E+00   -0.316183525408626792E+03
    0.975153005394726461E+04    0.970694514291765342E+00   -0.316166511737202541E+03
    0.865380572613577533E+04    0.875075043208076053E+00   -0.316163921463197994E+03
    0.865380572613577533E+04    0.875075043208076053E+00   -0.316163921463197994E+03
    0.105269906746421857E+05    0.949663979437120442E+00   -0.316162744514311498E+03
    0.106681835351218269E+05    0.939868456275125497E+00   -0.316159527710461759E+03
    0.994175182874657003E+04    0.967907904121685370E+00   -0.316138304168395109E+03
    0.862142314047458058E+04    0.634340284848561087E+00   -0.316119746943094640E+03
    0.961089959634428669E+04    0.536501458393693009E+00   -0.316098999680865461E+03
    0.943314057392435279E+04    0.952978837372787879E+00   -0.316085590813116994E+03
    0.122415918918810512E+05    0.691496366729274503E+00   -0.316082790599782754E+03
    0.116765856419311385E+05    0.522347949066771067E+00   -0.316079556036721954E+03
    0.100600312031747835E+05    0.519870701523875711E+00   -0.316071196151163178E+03
    0.111022565381393033E+05    0.509220317482417251E+00   -0.316065715887341355E+03
    0.119094906630447531E+05    0.538331517138435522E+00   -0.316042274972093992E+03
    0.888205619376947470E+04    0.896865033982121584E+00   -0.316034824577377776E+03
    0.888205619376947470E+04    0.896865033982121584E+00   -0.316034824577377776E+03
    0.848960772932463260E+04    0.798897844918142641E+00   -0.316031230112331968E+03
    0.856928148864053219E+04    0.660160392080368807E+00   -0.316020021150930575E+03
    0.909080544521495358E+04    0.919761817468438658E+00   -0.316013646657834897E+03
    0.909080544521495358E+04    0.919761817468438658E+00   -0.316013646657834897E+03
    0.104724634429581347E+05    0.514019589635414831E+00   -0.316000718257176402E+03
    0.850055763371435569E+04    0.794951130345394219E+00   -0.316000166758536977E+03
    0.850055763371435569E+04    0.794951130345394219E+00   -0.316000166758536977E+03
    0.111892037098839864E+05    0.872145383509695393E+00   -0.315988000931905844E+03
    0.115872681172276280E+05    0.525243461259830680E+00   -0.315979091877056248E+03
    0.113638792391255029E+05    0.847998080164413137E+00   -0.315968596962220431E+03
    0.101086276102279189E+05    0.946956245495517823E+00   -0.315964754660489916E+03
    0.101086276102279189E+05    0.946956245495517823E+00   -0.315964754660489916E+03
    0.120262352387974224E+05    0.730069045725239563E+00   -0.315962042554592983E+03
    0.102231003336708418E+05    0.521512542386169065E+00   -0.315942752013792017E+03
    0.922102606908202324E+04    0.571025195905041749E+00   -0.315941822466296514E+03
    0.103543155686746832E+05    0.935548373994207094E+00   -0.315938828059737830E+03
    0.118456912792929070E+05    0.542647147800782492E+00   -0.315937579575870586E+03
    0.865218928165600846E+04    0.650729433960325454E+00   -0.315933914304062512E+03
    0.115723163632452197E+05    0.527734813758171883E+00   -0.315932877251828074E+03
    0.985888552259245262E+04    0.945933376629792821E+00   -0.315928329450199044E+03
    0.912498172109177176E+04    0.909486275656480991E+00   -0.315903396015710712E+03
    0.962270575644155724E+04    0.939613244577251150E+00   -0.315901065768243484E+03
    0.106034294013019462E+05    0.916943317986948281E+00   -0.315898653283766123E+03
    0.106034294013019462E+05    0.916943317986948281E+00   -0.315898653283766123E+03
    0.902386809138287208E+04    0.897516848222734254E+00   -0.315897608714671094E+03
    0.902386809138287208E+04    0.897516848222734254E+00   -0.315897608714671094E+03
    0.106422509650264692E+05    0.517322846492977328E+00   -0.315893741445223952E+03
    0.979365598638161828E+04    0.941826736334174242E+00   -0.315893525367798361E+03
    0.979365598638161828E+04    0.941826736334174242E+00   -0.315893525367798361E+03
    0.940576628733355028E+04    0.927198009055490657E+00   -0.315870895374037786E+03
    0.940576628733355028E+04    0.927198009055490657E+00   -0.315870895374037786E+03
    0.956421364134149735E+04    0.552838317437297833E+00   -0.315840758572057382E+03
    0.956421364134149735E+04    0.552838317437297833E+00   -0.315840758572057382E+03
    0.111393489129913687E+05    0.861020449985280600E+00   -0.315837760389067967E+03
    0.116289637811151970E+05    0.791880978934771496E+00   -0.315835985532679956E+03
    0.116289637811151970E+05    0.791880978934771496E+00   -0.315835985532679956E+03
    0.958152356202152077E+04    0.553367708684408321E+00   -0.315814147346800382E+03
    0.113695850755247266E+05    0.826464976174283161E+00   -0.315793460950899316E+03
    0.113695850755247266E+05    0.826464976174283161E+00   -0.315793460950899316E+03
    0.121339943327483070E+05    0.634403373802633119E+00   -0.315792772705827304E+03
    0.996384694046523509E+04    0.536901926245532457E+00   -0.315790748983563958E+03
    0.121299640101477198E+05    0.623780206997419429E+00   -0.315790457696133615E+03
    0.121299640101477198E+05    0.623780206997419429E+00   -0.315790457696133615E+03
    0.860116824661389182E+04    0.700160605862870433E+00   -0.315786547845220298E+03
    0.858629339198183152E+04    0.717778110314239770E+00   -0.315776460591882483E+03
    0.858629339198183152E+04    0.717778110314239770E+00   -0.315776460591882483E+03
    0.113487362183982386E+05    0.827228873037675672E+00   -0.315776036440153518E+03
    0.120164251431596349E+05    0.583859115799938988E+00   -0.315769603038654509E+03
    0.120164251431596349E+05    0.583859115799938988E+00   -0.315769603038654509E+03
    0.107646895330932712E+05    0.889901179355860550E+00   -0.315763451003992543E+03
    0.107232389632768809E+05    0.524712329077594464E+00   -0.315743617957210574E+03
    0.107232389632768809E+05    0.524712329077594464E+00   -0.315743617957210574E+03
    0.120118382871102203E+05    0.688294280997586938E+00   -0.315739589577762104E+03
    0.902293265043004067E+04    0.606989844032730264E+00   -0.315737483808586205E+03
    0.102195508054819275E+05    0.918774697988424816E+00   -0.315734490645198434E+03
    0.110430918146196873E+05    0.859315916087218468E+00   -0.315729393367431214E+03
    0.117332911000219865E+05    0.755855767583521687E+00   -0.315717958245330180E+03
    0.109599613285588493E+05    0.866305372766338677E+00   -0.315714316159992734E+03
    0.109599613285588493E+05    0.866305372766338677E+00   -0.315714316159992734E+03
    0.100030252532939467E+05    0.921279519613867892E+00   -0.315712150411560913E+03
    0.862724861070036604E+04    0.723716301144788354E+00   -0.315701853666781176E+03
    0.105683616515167450E+05    0.897608614236310887E+00   -0.315701241839035958E+03
    0.111418011562661504E+05    0.843855191930330539E+00   -0.315693701382905147E+03
    0.873854783526129904E+04    0.809095472252884806E+00   -0.315692201675489457E+03
    0.937817274575860210E+04    0.574909173352278535E+00   -0.315690259581784744E+03
    0.937817274575860210E+04    0.574909173352278535E+00   -0.315690259581784744E+03
    0.904490915666021283E+04    0.870442458335411562E+00   -0.315684248929065859E+03
    0.109873772246271492E+05    0.859494053075209319E+00   -0.315680048005638639E+03
    0.109873772246271492E+05    0.859494053075209319E+00   -0.315680048005638639E+03
    0.956185629899359810E+04    0.909559768008197933E+00   -0.315659269486795438E+03
    0.111944223366270071E+05    0.832449209828283521E+00   -0.315652805206200242E+03
    0.873756729020533203E+04    0.679244575015988006E+00   -0.315632804768573806E+03
    0.112138495132087392E+05    0.827314053159288965E+00   -0.315631295966120092E+03
    0.867249587734111446E+04    0.725972984121719844E+00   -0.315627816625541072E+03
    0.116824083755921129E+05    0.751700010285940801E+00   -0.315626689565363904E+03
    0.890721645110063218E+04    0.637411372186070135E+00   -0.315619796896363539E+03
    0.870915844770248805E+04    0.696323310665121098E+00   -0.315619188180306026E+03
    0.870915844770248805E+04    0.696323310665121098E+00   -0.315619188180306026E+03
    0.119094724953043060E+05    0.594650040276808789E+00   -0.315603885267398027E+03
    0.119094724953043060E+05    0.594650040276808789E+00   -0.315603885267398027E+03
    0.119752027862840023E+05    0.650997698801583979E+00   -0.315600181965429158E+03
    0.114844951183378653E+05    0.783687151301130869E+00   -0.315599151653858371E+03
    0.104799443513369824E+05    0.891165878249180032E+00   -0.315595979969192285E+03
    0.119472492695551500E+05    0.662186475039137412E+00   -0.315581801737196031E+03
    0.100133861245017542E+05    0.905843386455630561E+00   -0.315578312419568192E+03
    0.918572840687955977E+04    0.872135559138750627E+00   -0.315577244383633740E+03
    0.113683332517978251E+05    0.797397039301686039E+00   -0.315566064253953925E+03
    0.113683332517978251E+05    0.797397039301686039E+00   -0.315566064253953925E+03
    0.905640379550726902E+04    0.853597479816541882E+00   -0.315563786722529812E+03
    0.902511320173344939E+04    0.624075451371634449E+00   -0.315562871438944342E+03
    0.902511320173344939E+04    0.624075451371634449E+00   -0.315562871438944342E+03
    0.109854730297726182E+05    0.845366925077119635E+00   -0.315560189127611579E+03
    0.115272545202689835E+05    0.770506927413285081E+00   -0.315558775887825561E+03
    0.106526763911849666E+05    0.536203406900652824E+00   -0.315548041562268281E+03
    0.945782084207375920E+04    0.890540103563475904E+00   -0.315547508514224376E+03
    0.945782084207375920E+04    0.890540103563475904E+00   -0.315547508514224376E+03
    0.969744840067182304E+04    0.899903428424558283E+00   -0.315543498365487267E+03
    0.969744840067182304E+04    0.899903428424558283E+00   -0.315543498365487267E+03
    0.117779904040412457E+05    0.713742441019552087E+00   -0.315540184824378798E+03
    0.874377984367532736E+04    0.709336356235149790E+00   -0.315536809482581418E+03
    0.113491907457796951E+05    0.796021699646745406E+00   -0.315535053698712375E+03
    0.116908698517906214E+05    0.571562584249489913E+00   -0.315534216991014773E+03
    0.898981398510078725E+04    0.633261549567073256E+00   -0.315533609829516877E+03
    0.118316468178098949E+05    0.695624812590206032E+00   -0.315531460924250325E+03
    0.102186895330235893E+05    0.895454287396928228E+00   -0.315529289000641597E+03
    0.114335325671910869E+05    0.781601256748361117E+00   -0.315526096994935870E+03
    0.885757683984798496E+04    0.802833419951781480E+00   -0.315513474437863181E+03
    0.880194668049301617E+04    0.781037021467922532E+00   -0.315508549643384981E+03
    0.882364654043256087E+04    0.789122191057871736E+00   -0.315505491025878655E+03
    0.878800498080724537E+04    0.770702330522254786E+00   -0.315500184377462801E+03
    0.878800498080724537E+04    0.770702330522254786E+00   -0.315500184377462801E+03
    0.949219105903513628E+04    0.885641173162222572E+00   -0.315494686827178157E+03
    0.104523033353756982E+05    0.880586435359290487E+00   -0.315491634115622844E+03
    0.104523033353756982E+05    0.880586435359290487E+00   -0.315491634115622844E+03
    0.879792541393534157E+04    0.693594798971320370E+00   -0.315490665879330777E+03
    0.117211348172474936E+05    0.717591562406818206E+00   -0.315487797240272471E+03
    0.117211348172474936E+05    0.717591562406818206E+00   -0.315487797240272471E+03
    0.971230784582928754E+04    0.893338418325414274E+00   -0.315487237564234192E+03
    0.971230784582928754E+04    0.893338418325414274E+00   -0.315487237564234192E+03
    0.116724011939082902E+05    0.576287453850992004E+00   -0.315483732623594676E+03
    0.885437029722760235E+04    0.793142784728458228E+00   -0.315480652361674004E+03
    0.885437029722760235E+04    0.793142784728458228E+00   -0.315480652361674004E+03
    0.881622528554897872E+04    0.777643471038804601E+00   -0.315480257466305261E+03
    0.881622528554897872E+04    0.777643471038804601E+00   -0.315480257466305261E+03
    0.968833611944898803E+04    0.890924560919474584E+00   -0.315472880899884728E+03
    0.972150638649805842E+04    0.891674069972176908E+00   -0.315472112018540940E+03
    0.972150638649805842E+04    0.891674069972176908E+00   -0.315472112018540940E+03
    0.118086990737649157E+05    0.602958946193065781E+00   -0.315466992301985897E+03
    0.103605045160857280E+05    0.544950652321195550E+00   -0.315458766379115616E+03
    0.983567185047209750E+04    0.891745493553060653E+00   -0.315457711335996294E+03
    0.983567185047209750E+04    0.891745493553060653E+00   -0.315457711335996294E+03
    0.883251238827210545E+04    0.770511927558822474E+00   -0.315440762158883047E+03
    0.117030294752323407E+05    0.587687562819660059E+00   -0.315437315606059826E+03
    0.114354460939854744E+05    0.765991778773459142E+00   -0.315424621865478116E+03
    0.881590067257010196E+04    0.716719081546480452E+00   -0.315421385554082065E+03
    0.881590067257010196E+04    0.716719081546480452E+00   -0.315421385554082065E+03
    0.932033590095693216E+04    0.862363918656718575E+00   -0.315416232812299086E+03
    0.932033590095693216E+04    0.862363918656718575E+00   -0.315416232812299086E+03
    0.104579142009201350E+05    0.546132826512050196E+00   -0.315416022658220527E+03
    0.116302560994858468E+05    0.724632015991733658E+00   -0.315412847357438352E+03
    0.116302560994858468E+05    0.724632015991733658E+00   -0.315412847357438352E+03
    0.117839951682427745E+05    0.664521018717846412E+00   -0.315389172001824704E+03
    0.907160544235597081E+04    0.638380207923138099E+00   -0.315384126126393255E+03
    0.887751657954188886E+04    0.770312800766132511E+00   -0.315383023117204289E+03
    0.887751657954188886E+04    0.770312800766132511E+00   -0.315383023117204289E+03
    0.114814553646036129E+05    0.750560893838285836E+00   -0.315381791891911917E+03
    0.884219718256407941E+04    0.737097133990326392E+00   -0.315379793380688113E+03
    0.894924597741400248E+04    0.796111377688661026E+00   -0.315379643451742481E+03
    0.894924597741400248E+04    0.796111377688661026E+00   -0.315379643451742481E+03
    0.112304306707074993E+05    0.556609285842547430E+00   -0.315378003885429109E+03
    0.112304306707074993E+05    0.556609285842547430E+00   -0.315378003885429109E+03
    0.884853804516216587E+04    0.718618223404410283E+00   -0.315374241587335860E+03
    0.101418249498102068E+05    0.556293291115134592E+00   -0.315364365713261748E+03
    0.105704591075489916E+05    0.857773018064921677E+00   -0.315364096343458016E+03
    0.105704591075489916E+05    0.857773018064921677E+00   -0.315364096343458016E+03
    0.114292269629249895E+05    0.756770012859403707E+00   -0.315360980152271111E+03
    0.114292269629249895E+05    0.756770012859403707E+00   -0.315360980152271111E+03
    0.117719213349801030E+05    0.642696683488708231E+00   -0.315357780426693921E+03
    0.117719213349801030E+05    0.642696683488708231E+00   -0.315357780426693921E+03
    0.893810840450686192E+04    0.783105457438578068E+00   -0.315346479055450175E+03
    0.931145587374232855E+04    0.609669750779280095E+00   -0.315343143897545929E+03
    0.931145587374232855E+04    0.609669750779280095E+00   -0.315343143897545929E+03
    0.951502045592246213E+04    0.865211933462652238E+00   -0.315334116681628984E+03
    0.911401338894847504E+04    0.638240232611869795E+00   -0.315331265423659147E+03
    0.113789953621462173E+05    0.569101317880429391E+00   -0.315330171192356488E+03
    0.113789953621462173E+05    0.569101317880429391E+00   -0.315330171192356488E+03
    0.114505106260050507E+05    0.574593586256526567E+00   -0.315329005968411593E+03
    0.114505106260050507E+05    0.574593586256526567E+00   -0.315329005968411593E+03
    0.986057440527256222E+04    0.569819953476299546E+00   -0.315327767975259974E+03
    0.117359693816940617E+05    0.634150065244946437E+00   -0.315323250520363104E+03
    0.112617048939697124E+05    0.563141608003711269E+00   -0.315322786069451524E+03
    0.967169671827097045E+04    0.580910916089289464E+00   -0.315321736102356681E+03
    0.889180809993799085E+04    0.738939838904632773E+00   -0.315315639954402116E+03
    0.889180809993799085E+04    0.738939838904632773E+00   -0.315315639954402116E+03
    0.943831247550897388E+04    0.857233746826676524E+00   -0.315314286979482631E+03
    0.943831247550897388E+04    0.857233746826676524E+00   -0.315314286979482631E+03
    0.974713933667839410E+04    0.577237208928806478E+00   -0.315309506582196946E+03
    0.974713933667839410E+04    0.577237208928806478E+00   -0.315309506582196946E+03
    0.111040403488057764E+05    0.797758692613656839E+00   -0.315303092677280063E+03
    0.903543270977126485E+04    0.798225759211657393E+00   -0.315295594573382971E+03
    0.893032915990166293E+04    0.698168027229779109E+00   -0.315294110734921105E+03
    0.102855931616443831E+05    0.557547163066345997E+00   -0.315291153186960116E+03
    0.112649565484661125E+05    0.772831804648000720E+00   -0.315289434874638687E+03
    0.918605988896950112E+04    0.825513501947745532E+00   -0.315286907181223796E+03
    0.918605988896950112E+04    0.825513501947745532E+00   -0.315286907181223796E+03
    0.109205210370993700E+05    0.555807563231760393E+00   -0.315284258838119626E+03
    0.900618253937081681E+04    0.787058151275204732E+00   -0.315283950490198663E+03
    0.930927145076098532E+04    0.616705526174930241E+00   -0.315278527176038779E+03
    0.892977181017788826E+04    0.707350844424749714E+00   -0.315278375576686869E+03
    0.892977181017788826E+04    0.707350844424749714E+00   -0.315278375576686869E+03
    0.897957573366333781E+04    0.776236752379816264E+00   -0.315278319826699430E+03
    0.897957573366333781E+04    0.776236752379816264E+00   -0.315278319826699430E+03
    0.105784532926337815E+05    0.555041306681420932E+00   -0.315269788161776603E+03
    0.105784532926337815E+05    0.555041306681420932E+00   -0.315269788161776603E+03
    0.953348110892583463E+04    0.595341919274324227E+00   -0.315269749381549616E+03
    0.894887230751546485E+04    0.698875872182357250E+00   -0.315268418655237156E+03
    0.107901209354225575E+05    0.555466596079437269E+00   -0.315267910743026789E+03
    0.108977334881999504E+05    0.815265259438601508E+00   -0.315255018377412966E+03
    0.915476109950369391E+04    0.642603578870897585E+00   -0.315251411916684390E+03
    0.915476109950369391E+04    0.642603578870897585E+00   -0.315251411916684390E+03
    0.897820089435786940E+04    0.761982587261753608E+00   -0.315243617637556554E+03
    0.897820089435786940E+04    0.761982587261753608E+00   -0.315243617637556554E+03
    0.950420150686884699E+04    0.600295189586378286E+00   -0.315243009485905986E+03
    0.950420150686884699E+04    0.600295189586378286E+00   -0.315243009485905986E+03
    0.910704144255573192E+04    0.799999070881780017E+00   -0.315232800441766415E+03
    0.115178246601658248E+05    0.596788961690485009E+00   -0.315232328389554084E+03
    0.114723192342623624E+05    0.722243183695489011E+00   -0.315225838271120267E+03
    0.114723192342623624E+05    0.722243183695489011E+00   -0.315225838271120267E+03
    0.112792312134628064E+05    0.758763076394117997E+00   -0.315217987192244266E+03
    0.110949458084587113E+05    0.566459895263779267E+00   -0.315215400004855212E+03
    0.110949458084587113E+05    0.566459895263779267E+00   -0.315215400004855212E+03
    0.109521709150436291E+05    0.803609576325780561E+00   -0.315214694792248736E+03
    0.116345988012073431E+05    0.649009596463595240E+00   -0.315213622167127085E+03
    0.114643872504524134E+05    0.593487260128323202E+00   -0.315209394997919617E+03
    0.100576193565302565E+05    0.859545450790333732E+00   -0.315208549255939658E+03
    0.100576193565302565E+05    0.859545450790333732E+00   -0.315208549255939658E+03
    0.109580742582329458E+05    0.563493698175310587E+00   -0.315202794598456364E+03
    0.101560922877566391E+05    0.567551082752763447E+00   -0.315200719982130579E+03
    0.989834480795326090E+04    0.578197571975174962E+00   -0.315194394420313586E+03
    0.115045840570843120E+05    0.603056380990746765E+00   -0.315191531987964311E+03
    0.927308505404120660E+04    0.819549936185775429E+00   -0.315187799805610325E+03
    0.114079955723828134E+05    0.591574690790858893E+00   -0.315180216069270443E+03
    0.115218708808070878E+05    0.612468365706099305E+00   -0.315168123138419787E+03
    0.105021406194987048E+05    0.563431548513442459E+00   -0.315166437793834575E+03
    0.921905879479516807E+04    0.644604119464386116E+00   -0.315164396372695478E+03
    0.910669875402819343E+04    0.780655609084674462E+00   -0.315159652570237768E+03
    0.113315116834070050E+05    0.587130456542382051E+00   -0.315158511986470899E+03
    0.915216285659100686E+04    0.790249996991200465E+00   -0.315151742231876881E+03
    0.954869234891016822E+04    0.840151940347808823E+00   -0.315150904093414795E+03
    0.994477900413281350E+04    0.851863996998891704E+00   -0.315146918374540689E+03
    0.101360170857458797E+05    0.849160229068646633E+00   -0.315141720591579485E+03
