

    0.115183304355466281E-98    0.102886500159075968E+04    0.247530072927474976E+07    0.228260976076126099E+07    0.267866415381431588E+01    0.124183363914489742E+01    0.288472809791564933E+01
    0.128449862056753299E-98    0.102864564057870575E+04    0.245128512382507324E+06    0.219233357906341553E+07    0.222280167341232326E+01    0.864597622752189654E+00    0.297370011210441598E+01
    0.137571066217687143E-98    0.102850710328705532E+04    0.197816151380538940E+07    0.299957710504531860E+07    0.303445571064949027E+01    0.186496463477611552E+01    0.277712959647178659E+01
    0.141101461283062268E-98    0.102845509278099757E+04    0.555668413639068604E+06    0.680405616760253906E+06    0.316163057684898385E+01    0.368973728418350244E+00    0.271301501989364624E+01
    0.142899355206180364E-98    0.102842843673255879E+04    0.321411252021789551E+06    0.762910723686218262E+06    0.317317805290222177E+01    0.243451382517814646E+00    0.299635542631149310E+01
    0.145370832313968479E-98    0.102839280866085414E+04    0.710606575012207031E+05    0.235236471891403198E+07    0.334345116615295446E+01    0.104257477760314932E+01    0.291016661524772635E+01
    0.145760985022187897E-98    0.102838611482868760E+04    0.108073014020919800E+07    0.208932530879974365E+07    0.292742000222206133E+01    0.121110842049121858E+01    0.281459966897964486E+01
    0.261189243005546089E-98    0.102721822745085615E+04    0.105151283740997314E+07    0.264018183946609497E+07    0.279517326951026934E+01    0.195626789033412929E+01    0.276513858437538129E+01
    0.299293241778575082E-98    0.102694453687564646E+04    0.300339818000793457E+06    0.192140740156173706E+07    0.338054759502410906E+01    0.825713592171669064E+00    0.289387543201446551E+01
    0.442395470874122234E-98    0.102616164278627843E+04    0.631262004375457764E+06    0.162905663251876831E+07    0.243904309272766140E+01    0.172868050932884221E+01    0.268492093086242667E+01
    0.469424097687765105E-98    0.102604170463937976E+04    0.218329131603240967E+06    0.274539917707443237E+07    0.338861725926399249E+01    0.148734217643737798E+01    0.280554633140563947E+01
    0.831055295713868538E-98    0.102489799187704352E+04    0.333550035953521729E+06    0.246005237102508545E+06    0.282200617790222186E+01    0.144207710921764365E+01    0.168893171548843402E+01
    0.125914204052765789E-97    0.102406567951574152E+04    0.183748376369476318E+07    0.257956141233444214E+07    0.214637606739997855E+01    0.164252589881420130E+01    0.284674466848373431E+01
    0.126860961350689076E-97    0.102404936430357338E+04    0.173957580327987671E+07    0.210975337028503418E+07    0.238236098289489773E+01    0.145246988296508794E+01    0.281707313656806946E+01
    0.154104947904015055E-97    0.102365894665826693E+04    0.513643383979797363E+06    0.258338052034378052E+07    0.327567532062530553E+01    0.138098381638526924E+01    0.278327912092208862E+01
    0.157221609201831552E-97    0.102361756835802146E+04    0.856096208095550537E+06    0.122025740146636963E+07    0.303113000988960257E+01    0.104062418282032021E+01    0.264722254872322083E+01
    0.162148052742324838E-97    0.102355452804463266E+04    0.260748428106307983E+07    0.992633700370788574E+06    0.286597232222557086E+01    0.157936493992805471E+01    0.263573017120361319E+01
    0.192310531241435139E-97    0.102321199152720010E+04    0.211909693479537964E+07    0.204152762889862061E+07    0.231219025254249599E+01    0.112180296778678890E+01    0.287897098064422607E+01
    0.276053467641627845E-97    0.102248769188476024E+04    0.178340291976928711E+07    0.218100053071975708E+07    0.287460911870002755E+01    0.755926897525787345E+00    0.195094544291496286E+01
    0.280608179966227845E-97    0.102245362905413447E+04    0.278145539760589600E+07    0.205487251281738281E+07    0.227843387126922625E+01    0.142264007568359374E+01    0.284330790638923636E+01
    0.294421443062608244E-97    0.102235618991729837E+04    0.198955857753753662E+07    0.253044801950454712E+07    0.218370740413665798E+01    0.130361275374889374E+01    0.289964262843132037E+01
    0.319380942760538236E-97    0.102219211188884083E+04    0.231328636407852173E+07    0.233747309446334839E+07    0.257993232607841483E+01    0.110625644862651829E+01    0.291693425178527832E+01
    0.325727883839035021E-97    0.102215142305071527E+04    0.799531638622283936E+06    0.343051314353942871E+06    0.301153897047042829E+01    0.117674521505832663E+01    0.230689873099327070E+01
    0.348939990773370576E-97    0.102201241443626282E+04    0.209072130918502808E+07    0.518049359321594238E+06    0.228768447041511536E+01    0.158319721519947043E+01    0.265321465730667105E+01
    0.489645937897930977E-97    0.102133351591694429E+04    0.151504147052764893E+07    0.150704133510589600E+07    0.296369554996490470E+01    0.122441896140575412E+01    0.269344403743743888E+01
    0.647859041484738981E-97    0.102077220140378279E+04    0.339004397392272949E+05    0.247941505908966064E+07    0.305837655663490304E+01    0.139229180991649626E+01    0.280273866653442383E+01
    0.815751166892527184E-97    0.102030999562683053E+04    0.610732913017272949E+06    0.217335641384124756E+06    0.270166974067687971E+01    0.199414216637611386E+01    0.242322090268135071E+01
    0.135883857360601827E-96    0.101928810977759463E+04    0.165782368183135986E+07    0.177076578140258789E+07    0.302241871356964120E+01    0.125351585745811467E+01    0.270467718839645377E+01
    0.141208669774735866E-96    0.101920990005833755E+04    0.235688352584838867E+07    0.152119427919387817E+07    0.290906330943107605E+01    0.891028804779052774E+00    0.279689581990241987E+01
    0.154873694624552526E-96    0.101902382435001550E+04    0.165865409374237061E+07    0.105526757240295410E+07    0.211159449219703665E+01    0.776068849563598673E+00    0.278427152037620562E+01
    0.180171019753879213E-96    0.101871989782023036E+04    0.916550159454345703E+06    0.195814472436904907E+07    0.265359659790992719E+01    0.126677468299865725E+01    0.278219227194786090E+01
    0.183126528622296140E-96    0.101868602285170391E+04    0.245752537250518799E+07    0.124142128229141235E+07    0.292347202897071856E+01    0.913085767626762412E+00    0.272971559762954730E+01
    0.199121986539117643E-96    0.101851720890349020E+04    0.248978358507156372E+07    0.568417310714721680E+05    0.227315112352371207E+01    0.493435790538787833E+00    0.261969391107559213E+01
    0.228145027199032759E-96    0.101824374781747144E+04    0.205391085147857666E+07    0.537948131561279297E+06    0.216711675524711600E+01    0.517883759140968292E+00    0.274082983732223529E+01
    0.291444538528492902E-96    0.101775267805532701E+04    0.131767952442169189E+07    0.181495571136474609E+07    0.245228868126869193E+01    0.103672500967979442E+01    0.283041781187057495E+01
    0.325858945637281136E-96    0.101752811496141737E+04    0.589166522026062012E+06    0.271007734537124634E+07    0.301200809478759757E+01    0.194918905198574066E+01    0.272121366858482361E+01
    0.389366048310444528E-96    0.101717067104059208E+04    0.103366881608963013E+07    0.233844459056854248E+07    0.245347376465797451E+01    0.145769444048404684E+01    0.280545210838317871E+01
    0.494294133413660310E-96    0.101669211600248923E+04    0.288005912303924561E+07    0.127373278141021729E+07    0.294512797594070452E+01    0.173953006267547616E+01    0.261506429910659799E+01
    0.546685869924634102E-96    0.101648929545380633E+04    0.143070280551910400E+07    0.593514919281005859E+06    0.228662885427474993E+01    0.172580923855304724E+01    0.261644242405891436E+01
    0.692255959617057164E-96    0.101601579929722698E+04    0.244762784242630005E+07    0.876501202583312988E+05    0.226063151955604580E+01    0.830868167877197306E+00    0.201441280245780963E+01
    0.878243811093252012E-96    0.101553852901751009E+04    0.264509367942810059E+07    0.146224308013916016E+07    0.298924709558486956E+01    0.886789093017578134E+00    0.275096130371093750E+01
    0.106094938048938700E-95    0.101515920531623590E+04    0.176526188850402832E+06    0.161693948507308960E+07    0.350547778606414795E+01    0.808029306530952507E+00    0.277029151916503924E+01
    0.106685165817643505E-95    0.101514677641011531E+04    0.236868202686309814E+07    0.656285405158996582E+06    0.215939798355102530E+01    0.892151597738266022E+00    0.272084708213806170E+01
    0.119456431443834299E-95    0.101491930389111144E+04    0.970999181270599365E+06    0.188434910774230957E+07    0.277062358260154706E+01    0.135036440074443820E+01    0.274341360926628131E+01
    0.216442840343072961E-95    0.101372922099532059E+04    0.143745338916778564E+07    0.237647509574890137E+07    0.295039672255516061E+01    0.871418002843856843E+00    0.296340228319168109E+01
    0.226539606413117566E-95    0.101363670106859797E+04    0.119712406396865845E+07    0.246190506219863892E+07    0.287003662586212149E+01    0.104177117288112631E+01    0.290481742024421674E+01
    0.246260343992294328E-95    0.101346842874957952E+04    0.249549990892410278E+07    0.228460335731506348E+07    0.263392535448074350E+01    0.133841755628585823E+01    0.283964272141456586E+01
    0.262787775929319571E-95    0.101333718044510636E+04    0.720163285732269287E+06    0.265734708309173584E+07    0.279187176823616046E+01    0.200481837391853351E+00    0.195339467525482169E+01
    0.308887245585447625E-95    0.101301258803479857E+04    0.581861078739166260E+06    0.178552490472793579E+07    0.322729985713958722E+01    0.975377291440963745E+00    0.272345610857009879E+01
    0.329597211112259828E-95    0.101288146464690328E+04    0.647553205490112305E+05    0.223859828710556030E+07    0.323244051933288556E+01    0.974853613972663902E+00    0.287279416322708148E+01
    0.355668810566552052E-95    0.101272787400580592E+04    0.284189969301223755E+07    0.208463698625564575E+07    0.264226536154747027E+01    0.923122938871383636E+00    0.291682564616203299E+01
    0.633380156877099474E-95    0.101157239904204346E+04    0.206969243288040161E+07    0.195051115751266479E+07    0.242105250358581570E+01    0.109432692170143131E+01    0.284581229090690613E+01
    0.840998416657483698E-95    0.101100402776547810E+04    0.455081105232238770E+06    0.158816564083099365E+07    0.247342606782913199E+01    0.143280997514724739E+01    0.267816393971443167E+01
    0.878636969293355296E-95    0.101091513037038942E+04    0.994623720645904541E+06    0.239674258232116699E+07    0.297705729603767377E+01    0.144505109906196605E+01    0.276216127276420575E+01
    0.878924154303577095E-95    0.101091314343813679E+04    0.751461982727050781E+06    0.475726425647735596E+06    0.247488391399383545E+01    0.105917778491973880E+01    0.255927532315254203E+01
    0.886659672698457879E-95    0.101089428486975487E+04    0.115224158763885498E+07    0.226950681209564209E+07    0.299115695357322675E+01    0.762595215439796470E+00    0.299400913715362549E+01
    0.132963146138289149E-94    0.101008255981448076E+04    0.109986895322799683E+07    0.827086329460144043E+06    0.291510592103004473E+01    0.109184399068355553E+01    0.257708709836006156E+01
    0.184193228854011651E-94    0.100942939974059436E+04    0.156786382198333740E+06    0.151519364118576050E+07    0.264749003052711496E+01    0.121460929036140453E+01    0.267244464755058297E+01
    0.214973854011632938E-94    0.100911900431108256E+04    0.553106188774108887E+06    0.124275505542755127E+06    0.211968973875045785E+01    0.927610196471214343E+00    0.246783210635185224E+01
    0.224134966571542962E-94    0.100903420700122956E+04    0.161687493324279785E+06    0.240962576866149902E+07    0.239390050768852225E+01    0.124874653756618503E+01    0.281022350788116437E+01
    0.283925197033557966E-94    0.100855994884190318E+04    0.109074711799621582E+06    0.157015836238861084E+07    0.244175447225570696E+01    0.114013345837593083E+01    0.269434934854507446E+01
