    0.225721604407968465E+07    0.719243147364820121E+06    0.269321442776307274E+01    0.101257222180383064E+00    0.215289156114138347E+01   -0.295381553887389998E+03
    0.224841882590310602E+07    0.283874527541182470E+07    0.212758372206841173E+01    0.126659858283752497E-01    0.237048251245561747E+01   -0.294691182848820404E+03
    0.194423513273245934E+07    0.169142602395073324E+07    0.288807490391434429E+01    0.267898887532541818E+00    0.214301906460386515E+01   -0.294606060440760700E+03
    0.165188464995330549E+07    0.228173261444857763E+07    0.245648568196186678E+01    0.123936132478810287E+00    0.230134495162935959E+01   -0.294154226921481609E+03
    0.847128737375808181E+06    0.276756103664443456E+07    0.253945675581226382E+01    0.384287267289641840E-01    0.236766251484685064E+01   -0.293757031835304986E+03
    0.173655675125093199E+06    0.516799652384510497E+06    0.247865539077153185E+01    0.343880234408737773E+00    0.202666651264522013E+01   -0.293750308912905666E+03
    0.458354648832220992E+05    0.874652372630707803E+06    0.326121711235274336E+01    0.210007112620734765E+00    0.200093468336495217E+01   -0.293720510747276023E+03
    0.512166547292821517E+06    0.243533528587841894E+07    0.298090882364077014E+01    0.750738431826369068E-01    0.218255754841728411E+01   -0.293598322188399436E+03
    0.724423471481193556E+06    0.288538177596972091E+07    0.261408206263602150E+01    0.614282482221548895E-01    0.231327963169951678E+01   -0.293590678236327790E+03
    0.715752853308136109E+06    0.699642631080898223E+06    0.233061409433361488E+01    0.209557131914981126E+00    0.213553434419884081E+01   -0.293473420624667597E+03
    0.124538894976296695E+07    0.119511180392752239E+07    0.251752849347216534E+01    0.219320540264221403E+00    0.220089811164274751E+01   -0.293323143140310435E+03
    0.154111422710010340E+07    0.213414276660803193E+07    0.245987586360569210E+01    0.925552588632828771E-01    0.224892419689994938E+01   -0.293237600425241055E+03
    0.301914776878365956E+06    0.113238948168526450E+07    0.210877991912639917E+01    0.153361962073495867E+00    0.205997424041610433E+01   -0.293181284224935723E+03
    0.953931172489115968E+06    0.146094589452948980E+07    0.261974635375572840E+01    0.275186695496403289E+00    0.217882222891273258E+01   -0.293112774294971359E+03
    0.107350676943701808E+07    0.103670252659055870E+07    0.261617559281081569E+01    0.204354846581830396E+00    0.219073950522160743E+01   -0.293067703568241313E+03
    0.537999446473254706E+06    0.227724346356227621E+07    0.216361453284824545E+01    0.104450144876737303E+00    0.227605960137320817E+01   -0.292992664477823041E+03
    0.718191873231959762E+06    0.265766066347278422E+07    0.254770996294286478E+01    0.395750457761246469E-01    0.224856751860226955E+01   -0.292937191367547825E+03
    0.195512249547199113E+07    0.265698278387463465E+07    0.292793979212472122E+01    0.894843810667568240E-01    0.225361411841002512E+01   -0.292822606868176990E+03
    0.122806083335320302E+07    0.251751247839565109E+07    0.252148598873951757E+01    0.652342012295247103E-01    0.233078192199235978E+01   -0.292754772283309592E+03
    0.182020420819243556E+07    0.167232388747191196E+07    0.301537027633585097E+01    0.126716215007492389E+00    0.215861165408706057E+01   -0.292715203878287411E+03
    0.235417534146881802E+07    0.257573621597191459E+07    0.236047882509996620E+01    0.212810712407294871E-01    0.239460004564308715E+01   -0.292707000854496414E+03
    0.413153734313507739E+06    0.959424712714491063E+06    0.244917772868580963E+01    0.327989421549398710E-01    0.216664813220186669E+01   -0.292650370468287974E+03
    0.609954756636124221E+06    0.170784517608050886E+07    0.297003532702465733E+01    0.206617576592266011E+00    0.211572706225661822E+01   -0.292535869273055994E+03
    0.280357401187920012E+07    0.198026461511136848E+07    0.232118110763133600E+01    0.233711750571059772E-01    0.229825653916322015E+01   -0.292527514075905856E+03
    0.722942028055277187E+06    0.214422866073148465E+07    0.298650092654028398E+01    0.619532598769736847E-01    0.215528230595469772E+01   -0.292497908333230157E+03
    0.880318655764734722E+06    0.149207529574500769E+07    0.225810750107150371E+01    0.168078574565549199E+00    0.221987874843158384E+01   -0.292455139612595644E+03
    0.217521979193029273E+07    0.196722881849744893E+07    0.275771019636087900E+01    0.162123655457288823E+00    0.223830544466460513E+01   -0.292404007454778309E+03
    0.215488023222693428E+07    0.185242403340775799E+07    0.280781961726656792E+01    0.165723473654048714E+00    0.220043965198019764E+01   -0.292312466584592471E+03
    0.101036598951878748E+07    0.336847329231735144E+06    0.291666679879128932E+01    0.884567324448775061E-01    0.191868452302568659E+01   -0.292305116474524027E+03
    0.146518082966930495E+06    0.907044358167491970E+06    0.280208722218358774E+01    0.351582094509617027E+00    0.203135696442604541E+01   -0.292274494215468280E+03
    0.210874254567325494E+06    0.418272040334527264E+06    0.231215744343900997E+01    0.168333240233358439E+00    0.203383924607733757E+01   -0.292225729744378611E+03
    0.270233404626416136E+07    0.132822537383174221E+07    0.255791777870078185E+01    0.639401077649452698E-01    0.230271406773897969E+01   -0.292205408916949807E+03
    0.643297013363077538E+06    0.116107690408350248E+07    0.241411618011383755E+01    0.242707663959492725E+00    0.216078199228206014E+01   -0.292183621446335962E+03
    0.290862667768830666E+07    0.119465757503723446E+07    0.288392372293044641E+01    0.194328357667189366E+00    0.213310143713341338E+01   -0.292177674400799162E+03
    0.132615421343056182E+07    0.253911126087114448E+07    0.271347045078929616E+01    0.824757567263482011E-01    0.228076998618941129E+01   -0.292127650386010089E+03
    0.108806614993281942E+07    0.156037306153806113E+07    0.227826098298808555E+01    0.100435158776327263E+00    0.219450527639520088E+01   -0.292123343908951597E+03
    0.136916822135450086E+07    0.217313531615802832E+07    0.294028155811955116E+01    0.106780619388567810E+00    0.216708270051955276E+01   -0.292106059890298241E+03
