

    0.122552142133744558E-98   -0.357534213073711180E+04    0.190626907021630229E+07    0.172979832531667865E+01    0.156356015801352832E+01
    0.128762835077348835E-98   -0.357544552689399643E+04    0.192377822254041093E+07    0.164230482447344883E+01    0.156432913258067963E+01
    0.144560562286648321E-98   -0.357568150440371846E+04    0.245890787409432186E+07    0.194274422429367877E+01    0.164700776242216151E+01
    0.153105223220562126E-98   -0.357580088305571917E+04    0.211533703990728967E+07    0.126016004334937293E+01    0.157753421639261671E+01
    0.305488221647817175E-98   -0.357718697955268544E+04    0.248421938172104582E+07    0.104297601877121315E+01    0.166362652098738684E+01
    0.322770852618522927E-98   -0.357730156726618952E+04    0.195629900322895264E+07    0.197912730631268596E+01    0.160240298623518118E+01
    0.386678331958029182E-98   -0.357766739320706120E+04    0.184207043960620486E+07    0.196719109060760355E+01    0.158891252319304987E+01
    0.419127873376920748E-98   -0.357783308388710884E+04    0.233709194218856236E+07    0.833423358708767936E+00    0.161772033515580582E+01
    0.432206105625341405E-98   -0.357789906179479794E+04    0.195176726896891184E+07    0.130899169163998108E+01    0.157105361007839206E+01
    0.790766653149418549E-98   -0.357911178738383887E+04    0.177785475281516789E+07    0.130324284006435787E+01    0.156726349222969219E+01
    0.186478871782803990E-97   -0.358083211250216937E+04    0.252834937729125796E+07    0.117526851952065980E+01    0.159402539972909207E+01
    0.224874924345898051E-97   -0.358121109021145685E+04    0.245100769964763988E+07    0.796985200907287750E+00    0.164141619973449582E+01
    0.281413449259071186E-97   -0.358166417626191969E+04    0.269742328483157745E+07    0.121173098542048585E+01    0.167847020893712950E+01
    0.324213634497469363E-97   -0.358195185660200423E+04    0.257400131081636064E+07    0.177858644470120519E+01    0.158460733240889873E+01
    0.461823623221165638E-97   -0.358266394226094417E+04    0.200807051351982751E+07    0.176791946304720260E+01    0.161522884142918266E+01
    0.482938104310193347E-97   -0.358275787804131096E+04    0.230055463303647423E+07    0.838808890762529957E+00    0.161915377128618321E+01
    0.564391462588390985E-97   -0.358307412212083455E+04    0.225414248420050694E+07    0.187736394686662278E+01    0.163308242513754287E+01
    0.800432221203050518E-97   -0.358377745453758689E+04    0.297583542645242950E+07    0.103653293584545181E+01    0.161336890225315233E+01
    0.142233837943996573E-96   -0.358493179079247511E+04    0.177003040556702833E+07    0.112921598436496118E+01    0.159000044103535254E+01
    0.391988356764535965E-96   -0.358696383505521680E+04    0.169743683686221950E+07    0.124604795192177509E+01    0.158394904663895519E+01
    0.694873475721343587E-96   -0.358811335522699846E+04    0.166652888233837998E+07    0.169117895190614265E+01    0.156959363288319409E+01
    0.767934068079408082E-96   -0.358831782831575174E+04    0.204384246526056575E+07    0.953068046571572625E+00    0.161462463703313053E+01
    0.202087776377589348E-95   -0.359025751990648314E+04    0.183302734502861183E+07    0.138720852045355292E+01    0.160502052755921953E+01
    0.208037926160055243E-95   -0.359032008131505609E+04    0.236551671536724921E+07    0.123569367995863688E+01    0.158724737704552954E+01
    0.259038966837526751E-95   -0.359076312240414427E+04    0.180116572724112123E+07    0.172245340703815608E+01    0.156320612701639527E+01
    0.385879230780814819E-95   -0.359156473918180563E+04    0.282326395264557283E+07    0.120149316076359236E+01    0.168552572918804033E+01
    0.395369533118578114E-95   -0.359161785688381588E+04    0.213259064393803896E+07    0.152820471848596107E+01    0.163204206973032173E+01
    0.697499636733815255E-95   -0.359275774404755884E+04    0.183112280203632917E+07    0.198139008429085228E+01    0.158173307620560077E+01
    0.724553044476796406E-95   -0.359283837489740836E+04    0.164554637931970204E+07    0.147128714314460285E+01    0.157322727669128049E+01
    0.108606579633793993E-94   -0.359365242400475745E+04    0.295111902822113363E+07    0.123770456564870557E+01    0.169258207014428930E+01
    0.115511606051224216E-94   -0.359378022692882405E+04    0.166102266443608492E+07    0.143859937175982822E+01    0.156713464013683312E+01
    0.126363639020460342E-94   -0.359396433734399398E+04    0.180635121970491693E+07    0.192398984212153534E+01    0.156846788294327188E+01
    0.142100125968247536E-94   -0.359420359852532647E+04    0.205755173108930513E+07    0.195735174652652200E+01    0.157008098938750629E+01
    0.170293999622372965E-94   -0.359457011227482053E+04    0.182651744487425406E+07    0.138670650934493556E+01    0.156726681024207126E+01
    0.191174761502184627E-94   -0.359480596043871037E+04    0.179916409785624035E+07    0.194963491082022755E+01    0.157309265813532839E+01
    0.300541167946588224E-94   -0.359571527882830287E+04    0.260055241121315397E+07    0.166152214771492290E+01    0.158694770781180194E+01
    0.477072932452701301E-94   -0.359664397298452877E+04    0.263088876277112449E+07    0.134243087895260071E+01    0.167170360464815815E+01
    0.105446582957803751E-93   -0.359823473830657940E+04    0.183486205129452329E+07    0.141326082394942598E+01    0.156719145225712531E+01
    0.189740428611126462E-93   -0.359941416813522665E+04    0.174083535143060563E+07    0.131285275704493842E+01    0.157008068259349209E+01
    0.115651818634494416E-92   -0.360303371749005873E+04    0.194507780285554845E+07    0.197947246215944817E+01    0.156975416859079764E+01
    0.248614869304737713E-92   -0.360456888412807757E+04    0.168465189644138701E+07    0.138879465446492589E+01    0.157136003467912588E+01
    0.447809952864072949E-92   -0.360575033689615429E+04    0.204361053642784059E+07    0.111265103620912442E+01    0.158487592423793200E+01
    0.448000576458301520E-92   -0.360575571296122598E+04    0.227078719412075682E+07    0.870483621620604664E+00    0.162654902504004184E+01
    0.964362378170646577E-92   -0.360729358307967914E+04    0.260704574054339668E+07    0.832030149603086078E+00    0.162244779687569851E+01
    0.100538284852637811E-91   -0.360738142108019838E+04    0.177253955522443913E+07    0.176196329524090967E+01    0.158306816265476491E+01
    0.131059840469964696E-91   -0.360791617680230820E+04    0.220132608925072476E+07    0.905229762603493637E+00    0.161114474300924138E+01
    0.150726083451939842E-91   -0.360820032200166133E+04    0.221925792933447333E+07    0.153249384248885723E+01    0.157689241273908465E+01
    0.193897078525813299E-91   -0.360870857353374731E+04    0.226942759184421971E+07    0.136151018395401358E+01    0.164450824000014917E+01
    0.273867649747532810E-91   -0.360940373334932428E+04    0.298422968387603760E+07    0.126877936542034142E+01    0.160602712035179129E+01
    0.300299155561304332E-91   -0.360959252664305950E+04    0.230515573811499588E+07    0.192031074082378916E+01    0.157763201994377433E+01
