    0.146997273584989482E+07    0.166467424567062315E+07    0.479681939211809572E-01    0.232179201852802208E+01   -0.294977055027611414E+03
    0.589108846806747490E+06    0.112152724864242738E+07    0.271366956212569010E+00    0.210357029426846021E+01   -0.294556961906520655E+03
    0.155348879320620955E+07    0.224673966495747445E+07    0.932055420966812903E-01    0.227949636591408611E+01   -0.294048452975111104E+03
    0.200438072419606498E+07    0.202193832437323849E+07    0.930579139976481229E-01    0.226825119222583460E+01   -0.293904802987669143E+03
    0.388007093004736234E+05    0.125020263938432466E+07    0.140039936570414136E+00    0.201514531602558344E+01   -0.293865012805126639E+03
    0.265305967090544244E+07    0.137188120238752547E+07    0.822274417100825189E-01    0.226504108672215665E+01   -0.293803367122416603E+03
    0.118017933947665920E+07    0.203785166338500520E+07    0.871640202762050675E-01    0.219859520113224338E+01   -0.293756845996503102E+03
    0.115919105271559977E+07    0.230638621078512957E+07    0.832683334202876657E-01    0.223070745161288908E+01   -0.293735667873170541E+03
    0.824778569818197982E+06    0.746242159903784748E+06    0.210095862049038129E+00    0.210962702753857467E+01   -0.293636644260074888E+03
    0.105418763683222234E+07    0.206971890158536402E+07    0.933123357145980853E-01    0.220004031128799138E+01   -0.293478776308772240E+03
    0.142911071657122509E+07    0.227034204494909756E+07    0.739942138391742193E-01    0.224090620520771289E+01   -0.293393091647690824E+03
    0.239370344067157805E+07    0.154026136525856820E+07    0.429381255653844204E-01    0.232190325457053426E+01   -0.293388821998251956E+03
    0.228199300001427392E+07    0.165372437989354180E+07    0.576693750123555768E-01    0.222625611475937468E+01   -0.293083107305471401E+03
    0.224671545962788723E+07    0.140532947737102862E+07    0.436322682610899640E-01    0.220235526178788810E+01   -0.293004095365723742E+03
    0.223183221632845188E+07    0.169837764132058481E+07    0.817873285980498244E-01    0.225128960860370642E+01   -0.293001203997721689E+03
    0.195169719559083390E+07    0.206126566748886253E+07    0.419711317527496144E-01    0.222253657797970927E+01   -0.292914684999595693E+03
