

    0.110745048279896164E-98    0.109408298118844959E+04    0.625839467359488390E+04    0.175316972746492975E+05    0.219465439549907215E+00
    0.170166552626301202E-98    0.109321388722518350E+04    0.103997334783532710E+04    0.230260134689807564E+05    0.912950212958966945E+00
    0.508659889968554784E-98    0.109101388338149059E+04    0.594328415562083683E+04    0.142515428143932222E+05    0.134602047892710708E+01
    0.579229737461228927E-98    0.109074404421860822E+04    0.122627384258968323E+05    0.126732768462381773E+04    0.185154421483413811E+01
    0.200914130178122500E-97    0.108824651718926407E+04    0.105044145180578307E+05    0.535617946515807489E+04    0.141019604334174709E+01
    0.575896770174436564E-97    0.108613041554435654E+04    0.952340820640011952E+04    0.733766133791066022E+04    0.106307649166960672E+01
    0.733509739610995539E-97    0.108563659064520130E+04    0.155710224754352748E+04    0.250752812014878582E+05    0.342259747342645970E+00
    0.949148948113163012E-97    0.108511114091874083E+04    0.158010742910429508E+04    0.269604295455512765E+05    0.842844445684659133E-01
    0.206670775368816503E-96    0.108354484807076233E+04    0.122878110731263714E+05    0.630069451508835982E+03    0.138870585488435250E+01
    0.241630644484734660E-96    0.108322228161519911E+04    0.105392799126816208E+05    0.589084697491912357E+04    0.464633348106993860E+00
    0.571245202693903334E-96    0.108149146512221660E+04    0.119532920665939837E+05    0.164289671191157368E+04    0.132342160445473911E+01
    0.597828496506920516E-96    0.108139049437538665E+04    0.119359974690072850E+05    0.199111401760204967E+04    0.453153998128879854E+00
    0.230301723777842347E-95    0.107868315144131088E+04    0.117016084135035417E+05    0.242947873429874880E+04    0.601185624235285765E+00
    0.160284416738562074E-94    0.107479286215520551E+04    0.477501568277550541E+04    0.189880060721915215E+05    0.308916276683063540E+00
    0.375036596197403837E-94    0.107308271461662957E+04    0.116382680622846183E+05    0.209432933575871357E+04    0.120464629722642180E+01
    0.386996070329724620E-94    0.107300993276118379E+04    0.964683824066950729E+04    0.735697472672138247E+04    0.528774787866769902E+00
    0.950668788293213216E-94    0.107120243038958961E+04    0.101794712469181486E+05    0.566057251304628426E+04    0.759526110049295156E+00
    0.256865263855192470E-93    0.106920448828824806E+04    0.588933110543547969E+03    0.236991276328118947E+05    0.199724398635998646E+01
    0.421550728050652145E-93    0.106820371140988391E+04    0.713783217256602347E+04    0.113306845886415958E+05    0.140645706507314072E+01
    0.937681985034785936E-93    0.106659476994002534E+04    0.722813924315924032E+04    0.114018119352612521E+05    0.184466372142327151E+01
    0.846865764434331015E-92    0.106218333706970316E+04    0.477652798790756788E+04    0.188213404019290501E+05    0.279372191890865873E+00
    0.101078620141317142E-91    0.106181945401825737E+04    0.884118589898047503E+04    0.792384537286609157E+04    0.169417798397254771E+01
    0.250696565180683766E-91    0.105999276467249092E+04    0.765492491725397940E+04    0.102756480426762246E+05    0.177014787673840934E+01
    0.596900257196289417E-91    0.105824775122867982E+04    0.752852344802719472E+04    0.109078576899294949E+05    0.650086615617944452E+00
    0.161322067308750039E-90    0.105624927552505551E+04    0.389052101917202890E+04    0.173467386457345383E+05    0.187484710527123188E+01
    0.284489760744372759E-90    0.105510468656968419E+04    0.108396723615753872E+05    0.486244090091341241E+04    0.112523569585811029E+00
    0.692109598728517982E-90    0.105331659244932939E+04    0.263983347341328226E+04    0.188965307123372004E+05    0.136230506892273984E+01
    0.110634512333481754E-89    0.105236844673517271E+04    0.169813105694587443E+04    0.205985873326962464E+05    0.970964963165599215E+00
    0.160421114027678593E-89    0.105161530626810918E+04    0.184683021103571355E+04    0.201524910012599648E+05    0.120018405151244134E+01
    0.166497650422778354E-89    0.105153094851333412E+04    0.822381916112344516E+04    0.884377709630815662E+04    0.891907465087005913E+00
    0.197834248892634734E-89    0.105117605180221949E+04    0.110379311063238856E+05    0.268975071827196871E+04    0.192431168753991466E+01
    0.231432955252641879E-89    0.105085233046594340E+04    0.106039963811674697E+05    0.365458376362816989E+04    0.145039936510509548E+01
    0.540216452160176639E-89    0.104914697111566988E+04    0.860777662074974069E+04    0.788461050434699700E+04    0.157657771936133395E+01
    0.162090079978736708E-88    0.104693943626294663E+04    0.965965944612075327E+04    0.568682623928114572E+04    0.177358620061187677E+01
    0.184151457566343779E-88    0.104667422360691126E+04    0.817954240445803953E+04    0.888967179789384136E+04    0.194827840875150637E+01
    0.856015557857396911E-88    0.104359116362075088E+04    0.250927459428814927E+04    0.215844732492546464E+05    0.379575746502518185E+00
    0.433110825187257197E-86    0.103573341306572547E+04    0.111050554598380604E+05    0.165662528963198451E+04    0.118306895185321714E+01
    0.496911701914982688E-86    0.103544857565452207E+04    0.192172108386187529E+04    0.197266028309284520E+05    0.157668885412403759E+01
    0.604433462698739438E-86    0.103504681716282312E+04    0.804258680554634611E+04    0.845262175137196027E+04    0.116999637007065882E+01
    0.159733154911346149E-85    0.103309322088260706E+04    0.667084490793312125E+04    0.136166839918688074E+05    0.291224506019650609E+00
    0.578346447220873407E-85    0.103050988400734263E+04    0.456342962444363366E+04    0.149216793944410783E+05    0.154985238647641843E+01
    0.654992827109918295E-85    0.103025098159567779E+04    0.807712579256851950E+04    0.106923250923876221E+05    0.234024363747453445E+00
    0.101331326861701607E-84    0.102936826875521547E+04    0.935696384342687634E+04    0.558455741538766688E+04    0.156107757944046188E+01
    0.145194770538351449E-84    0.102863890780655379E+04    0.100006754323620735E+05    0.410972900226232196E+04    0.139900271805830090E+01
    0.171255804205939527E-84    0.102829874323940317E+04    0.221345022974832546E+04    0.189790383066449249E+05    0.155135840992644392E+01
    0.436268469736201393E-83    0.102181337417264854E+04    0.395960077562953165E+04    0.159182321284413410E+05    0.856328672267246516E+00
    0.961042940668807897E-83    0.102022385161031730E+04    0.110211060310753564E+05    0.111478091897049467E+04    0.228230843771442315E+00
    0.794121858714384348E-82    0.101599024575906458E+04    0.899766463031064632E+04    0.583591810897251253E+04    0.156796513688624617E+01
    0.882760964591171121E-82    0.101576861069555230E+04    0.340746963763365920E+04    0.187875785009685060E+05    0.397073088171216670E+00
    0.108463521621183614E-81    0.101534672160053310E+04    0.713555639931218775E+04    0.974267510830108040E+04    0.179748558168642214E+01
    0.127093187887169898E-81    0.101501970826036677E+04    0.404515843961178007E+04    0.158975233159048857E+05    0.714952952325673574E+00
    0.151004000821347310E-81    0.101466493675698234E+04    0.238084840994655542E+04    0.190532069029626655E+05    0.667028177915380383E+00
    0.163273604382070725E-81    0.101449869472472164E+04    0.166335358071705582E+04    0.219507400659808554E+05    0.398830796375764962E+00
    0.462814364329401623E-81    0.101240489735549215E+04    0.826134537436832761E+04    0.925567281601133982E+04    0.264692268670029707E+00
    0.910378089148612453E-81    0.101104182942931584E+04    0.305222807092484391E+04    0.181571009034648632E+05    0.572877759451490887E+00
    0.110820136814535519E-80    0.101063856223892572E+04    0.963217418020517835E+04    0.436411985803543666E+04    0.833504870744718684E+00
    0.350773943485378571E-80    0.100832409527427001E+04    0.850195060335750713E+04    0.679666960508946795E+04    0.808518407288364327E+00
    0.362324424357173958E-80    0.100824929921421301E+04    0.382366580119439368E+04    0.159443408210342823E+05    0.192679898870930200E+01
    0.405485339869018476E-80    0.100801420979557088E+04    0.996662402149001718E+04    0.333496338488246965E+04    0.106752512959715151E+01
    0.770268801289452815E-80    0.100672090014190769E+04    0.895011695544710619E+03    0.204176292808297621E+05    0.146984996049170258E+01
    0.101498594724205861E-79    0.100615911914233664E+04    0.547944870129063565E+04    0.124060741221827648E+05    0.104123454052407149E+01
    0.121154690558472919E-79    0.100579507272201943E+04    0.723195316701019783E+04    0.106553098714649041E+05    0.387126793027682992E+00
    0.121783253826346495E-79    0.100577472333551952E+04    0.895438757208123934E+04    0.550006212961500114E+04    0.141294245330877244E+01
    0.138797799220399775E-79    0.100550317266457296E+04    0.444556595656277932E+04    0.150979498521070564E+05    0.639181868479274051E+00
    0.897141372064469457E-78    0.997155611952830441E+03    0.233844331239793235E+03    0.211010282246076167E+05    0.134237360447809406E+01
    0.244232747448480238E-76    0.990537455183738075E+03    0.103159861080252922E+05    0.145820876111246184E+04    0.153525353148738963E+01
    0.957562920723776880E-76    0.987794915626090187E+03    0.179243697267470020E+04    0.184786004723913575E+05    0.934795759328392206E+00
    0.383500190781648729E-75    0.985009848068428596E+03    0.268217516229734338E+04    0.187917536080040481E+05    0.434253321743746035E+00
    0.113515184981834754E-74    0.982829484886287219E+03    0.178536058724857662E+04    0.225684149349405925E+05    0.122977102095967919E+00
    0.504067905947227168E-74    0.979837936132969162E+03    0.343419356923951409E+04    0.156476978676924900E+05    0.785813311497070233E+00
    0.519067428717121571E-74    0.979769290528637157E+03    0.947809369499168497E+04    0.389259102362743624E+04    0.425839963950854439E+00
    0.112981511613280220E-72    0.973598569364459991E+03    0.230064858848477434E+04    0.169898894510315367E+05    0.145982774776085211E+01
    0.114043670376003513E-72    0.973569854850000070E+03    0.684737531770820078E+04    0.935999560610049048E+04    0.599142628592362669E+00
    0.218442177842139877E-72    0.972259975052602840E+03    0.182154156848417529E+04    0.197282221536443394E+05    0.462069455298270593E+00
    0.574820580418815414E-72    0.970314901830927965E+03    0.871893784161523581E+04    0.502649030621924703E+04    0.621240943589608352E+00
    0.133968824711726475E-71    0.968612633318083795E+03    0.386862795501393475E+04    0.141874988406708617E+05    0.163776636191087666E+01
    0.269082362334372895E-71    0.967207812536200322E+03    0.837940156290177038E+04    0.673651189099701696E+04    0.285423564177326838E+00
    0.556397646757285490E-71    0.965744881099776194E+03    0.859548049466875091E+04    0.572259890103676116E+04    0.378839220961763978E+00
    0.140122797786577459E-70    0.963887639044642128E+03    0.362349848371657004E+03    0.222203691418335584E+05    0.425628200912587018E+00
    0.349561861435809282E-70    0.962049316283397275E+03    0.183771620596722323E+04    0.176974985958225370E+05    0.177012117047768380E+01
    0.643744704284385496E-70    0.960818072923872933E+03    0.588358576202083532E+04    0.101369734353791227E+05    0.164867884689686783E+01
    0.567460551411507163E-69    0.956455164721048050E+03    0.937166448743390720E+04    0.242442860208537240E+04    0.877584517480088144E+00
    0.706104963456977558E-69    0.956007979389275874E+03    0.489311809248649570E+04    0.117563742156514509E+05    0.146254777645658351E+01
    0.284531434394332333E-68    0.953210649528225645E+03    0.502973332751983162E+04    0.114975650245435663E+05    0.976807772766612681E+00
    0.375392501908036472E-68    0.952646392702383878E+03    0.975447503976289227E+04    0.389738370835788089E+03    0.720258443461154418E+00
    0.441803881545658230E-68    0.952310604849675542E+03    0.966260648246663004E+04    0.113093949298430312E+04    0.153372927890702115E+01
    0.740335874365540451E-68    0.951268129068072881E+03    0.521379286390202378E+04    0.112853822354450585E+05    0.189949726515333439E+01
    0.760332989561015085E-68    0.951204824040111248E+03    0.317509741812108223E+04    0.191276242833404976E+05    0.984836951051788478E-01
    0.927573010593931828E-68    0.950797193985066315E+03    0.166180513302266627E+04    0.174383337045208136E+05    0.977837865159076780E+00
    0.150035860409938342E-67    0.949825418147241635E+03    0.762691752061438456E+04    0.612644850510553806E+04    0.144057045219014301E+01
    0.732787827290413793E-67    0.946643454413105019E+03    0.987481469273806965E+03    0.183403178091970622E+05    0.151382906119594352E+01
    0.227009000139096690E-66    0.944372017301329606E+03    0.851013668315075483E+04    0.397933275335761073E+04    0.177338156895830368E+01
    0.259752338067287960E-66    0.944092539368779399E+03    0.953114089105003222E+04    0.102106834928889498E+04    0.184313246474825987E+01
    0.370864997189198776E-66    0.943370320416288337E+03    0.514378037229720303E+04    0.112167551373886217E+05    0.198953383863447963E+01
    0.806845458845123623E-66    0.941805732332860430E+03    0.429642087611961506E+04    0.144855212488202978E+05    0.372598902490050787E+00
    0.110960101187458882E-65    0.941158485069244989E+03    0.424729913795472476E+04    0.129809735790985396E+05    0.724400529813411964E+00
    0.168968518975243623E-65    0.940307401606475764E+03    0.556673018112066802E+04    0.103288747608487265E+05    0.757384960056348921E+00
    0.220001236556399523E-65    0.939769560111017086E+03    0.655789958872480020E+04    0.802298280780083132E+04    0.167143054820691406E+01
    0.587549902861584871E-65    0.937794904078207992E+03    0.859209476969187199E+04    0.343039781567195769E+04    0.153452935671871504E+01
    0.627437743637659978E-65    0.937653537539596982E+03    0.351922712089467086E+04    0.137348998341288643E+05    0.161416624297718170E+01
    0.759763132559414686E-65    0.937260813011078199E+03    0.661434719917583425E+04    0.772676219035551821E+04    0.123572788093991837E+01
