    0.270395833253860474E+07    0.244280540943145752E+07    0.242811581492424011E+01    0.136096664547920221E+01    0.111577601432800311E+01   -0.113065196544793062E+08   -0.621460743175560815E+01    1
    0.256668430566787720E+07    0.228612667322158813E+07    0.261482833027839678E+01    0.186318230032920834E+00    0.110967813134193438E+01   -0.108999651666714381E+08   -0.621660743175561681E+01    1
    0.266834843158721924E+07    0.183407181501388550E+07    0.227542483806610107E+01    0.598457616567611650E+00    0.112830631732940678E+01   -0.781268542770362180E+07   -0.621860743175561392E+01    1
    0.261304843425750732E+07    0.232076919078826904E+07    0.237534900903701773E+01    0.813053289055824302E+00    0.115571264624595660E+01   -0.661090819505380094E+07   -0.622060743175561814E+01    1
    0.288163805007934570E+07    0.156888824701309204E+07    0.213374428153038043E+01    0.316295214891433696E+00    0.115068813562393202E+01   -0.579063929417164903E+07   -0.622260743175562414E+01    1
    0.199120205640792847E+07    0.179932022094726562E+07    0.264949910640716535E+01    0.108242870867252350E+01    0.113329402208328256E+01   -0.476111194039027579E+07   -0.622460743175562925E+01    1
    0.138608211278915405E+07    0.273208665847778320E+07    0.237122714519500732E+01    0.165266460299491880E+01    0.115262525677680983E+01   -0.449778111681066733E+07   -0.622660743175562548E+01    1
    0.216001939773559570E+07    0.809086203575134277E+06    0.253548409342765835E+01    0.193522507071495053E+01    0.111422892212867741E+01   -0.376498602667142171E+07   -0.622860743175562526E+01    1
    0.173436927795410156E+07    0.236763006448745728E+07    0.223455277085304260E+01    0.459389282464981064E+00    0.118664146661758441E+01   -0.319628243396753678E+07   -0.623060743175562948E+01    1
    0.100663822889328003E+07    0.195484417676925659E+07    0.223466771841049194E+01    0.184266107499599463E+01    0.113519988656044024E+01   -0.286873208553288132E+07   -0.623260743175562393E+01    1
    0.135336041450500488E+07    0.261256885528564453E+07    0.232891469001770046E+01    0.105464758932590486E+01    0.118949012756347661E+01   -0.277897033223192953E+07   -0.623460743175563081E+01    1
    0.126029813289642334E+07    0.205872863531112671E+07    0.293713436722755450E+01    0.187181822657585140E+01    0.111046645641326913E+01   -0.269218371388119366E+07   -0.623660743175562082E+01    1
    0.628409564495086670E+06    0.161819386482238770E+07    0.240231743454933167E+01    0.450102221369743372E+00    0.110990893244743360E+01   -0.251714692354851076E+07   -0.623860743175562416E+01    1
    0.210354995727539062E+07    0.666196346282958984E+05    0.210510090589523324E+01    0.188319205045700078E+01    0.111613909006118783E+01   -0.214710636093255691E+07   -0.624060743175563726E+01    1
    0.899060010910034180E+06    0.187353265285491943E+07    0.272860359549522391E+01    0.160339669466018675E+01    0.114700358510017408E+01   -0.203160928035456501E+07   -0.624260743175562549E+01    1
    0.177020663022994995E+07    0.104349482059478760E+07    0.239493624567985552E+01    0.110654372990131389E+01    0.116461513638496417E+01   -0.194146867600745079E+07   -0.624460743175562794E+01    1
    0.239557009935379028E+07    0.275045084953308105E+07    0.265846294164657593E+01    0.425666825771331803E+00    0.125195398926734924E+01   -0.193111665086662653E+07   -0.624660743175561439E+01    1
    0.158041298389434814E+07    0.150570094585418701E+07    0.238740450143814087E+01    0.136372855484485633E+01    0.117892469167709368E+01   -0.190288722934130626E+07   -0.624860743175559463E+01    1
    0.978338956832885742E+06    0.190674287080764771E+07    0.213744213581085196E+01    0.147249559402465824E+01    0.117855244278907789E+01   -0.165352030063564680E+07   -0.625060743175561750E+01    1
    0.174465465545654297E+07    0.116129851341247559E+07    0.233751449584960946E+01    0.115304427266120912E+01    0.118316959738731398E+01   -0.163461349803714012E+07   -0.625260743175562173E+01    1
    0.150942850112915039E+07    0.125911831855773926E+07    0.257038683891296404E+01    0.151391178011894234E+01    0.117330868244171160E+01   -0.158115337501444086E+07   -0.625460743175560463E+01    1
    0.233719342947006226E+07    0.117183619737625122E+07    0.292346788048744211E+01    0.124447800278663645E+01    0.114469047784805311E+01   -0.142931713044927479E+07   -0.625660743175562306E+01    1
    0.905264675617218018E+06    0.267622071504592896E+07    0.232899973392486581E+01    0.121651611685752870E+01    0.122808419466018681E+01   -0.135602641650386201E+07   -0.625860743175563883E+01    1
    0.277401942014694214E+07    0.160311788320541382E+07    0.299510146975517255E+01    0.164173213899135595E+01    0.110998537540435804E+01   -0.127528778545360011E+07   -0.626060743175564038E+01    1
    0.113361203670501709E+07    0.251286345720291138E+07    0.262154126763343820E+01    0.458758378624916086E+00    0.123738554716110238E+01   -0.127523411142614880E+07   -0.626260743175563128E+01    1
    0.668066740036010742E+04    0.298267292976379395E+07    0.259916521310806292E+01    0.125469546616077432E+01    0.120991160869598402E+01   -0.120468542406761204E+07   -0.626460743175563195E+01    1
    0.248325276374816895E+07    0.208655655384063721E+07    0.278312140703201294E+01    0.712510061860084587E+00    0.126354942321777353E+01   -0.107773650839992170E+07   -0.626660743175561752E+01    1
    0.119202321767807007E+07    0.105360656976699829E+07    0.237266217470169094E+01    0.885437850952148442E+00    0.118182827830314641E+01   -0.102817545223839046E+07   -0.626860743175560398E+01    1
    0.112913954257965088E+07    0.168639814853668213E+07    0.275030569434165972E+01    0.873457557559013331E+00    0.121030786633491516E+01   -0.962832342730889446E+06   -0.627060743175561264E+01    1
    0.209869372844696045E+07    0.185499966144561768E+07    0.264785043001174936E+01    0.653651442527770965E+00    0.126633930802345285E+01   -0.926849876484693727E+06   -0.627260743175561153E+01    1
    0.266942864656448364E+07    0.226342946290969849E+07    0.299335634112358084E+01    0.865319858789443952E+00    0.120775444507598895E+01   -0.836878984923108947E+06   -0.627460743175562907E+01    1
    0.182754188776016235E+07    0.231807178258895874E+07    0.280405015945434588E+01    0.945910677909851061E+00    0.127084672451019287E+01   -0.813334179364855518E+06   -0.627660743175563507E+01    1
    0.197524648904800415E+07    0.181453925371170044E+07    0.238135843276977566E+01    0.180786172866821282E+01    0.127195882797241211E+01   -0.789334289496588171E+06   -0.627860743175562508E+01    1
    0.120920902490615845E+07    0.197653019428253174E+07    0.233200669288635254E+01    0.126260222494602203E+01    0.125230064392089857E+01   -0.779123269234575448E+06   -0.628060743175561775E+01    1
    0.152768200635910034E+07    0.180741333961486816E+07    0.249544103145599383E+01    0.829491542577743490E+00    0.126113065481185926E+01   -0.765354325889817206E+06   -0.628260743175562553E+01    1
    0.236024075746536255E+07    0.521425724029541016E+06    0.270806220769882211E+01    0.166623146712780001E+01    0.123008869886398320E+01   -0.690365528447189019E+06   -0.628460743175561731E+01    1
    0.640549063682556152E+06    0.123708486557006836E+07    0.269709949493408185E+01    0.968510889410972631E+00    0.118060439825057983E+01   -0.680367127755156136E+06   -0.628660743175561265E+01    1
    0.295165675878524780E+07    0.192346930503845215E+07    0.215184878110885647E+01    0.696965914964675859E+00    0.132489200830459608E+01   -0.659961216323216911E+06   -0.628860743175561243E+01    1
    0.217898350954055786E+07    0.158139342069625854E+07    0.286843064427375793E+01    0.134195958495140077E+01    0.124971902370452881E+01   -0.650769957305638003E+06   -0.629060743175560244E+01    1
    0.240914493799209595E+07    0.873263061046600342E+06    0.230171135663986215E+01    0.107019109129905698E+00    0.127854424715042114E+01   -0.595220743377494509E+06   -0.629260743175560666E+01    1
    0.222963345050811768E+07    0.252077364921569824E+07    0.232618792653083828E+01    0.164117311477661132E+01    0.132479314208030718E+01   -0.587266206901365309E+06   -0.629460743175559845E+01    1
