    0.272955948114395142E+07    0.800154810547828665E+00    0.111551531553268446E+01   -0.324776645808670111E+07   -0.621460743175560815E+01    1
    0.288897442817687988E+07    0.263968982696533183E+00    0.110914563536643995E+01   -0.303053073719541077E+07   -0.621660743175561681E+01    1
    0.229155045747756958E+07    0.195685668647289268E+01    0.111999543905258192E+01   -0.192789457786682365E+07   -0.621860743175561392E+01    1
    0.208196783065795898E+07    0.283196070790290855E+00    0.110753263235092181E+01   -0.167935104626344261E+07   -0.622060743175561814E+01    1
    0.293316417932510376E+07    0.168564318418502807E+00    0.115395106077194232E+01   -0.131793198246476823E+07   -0.622260743175562414E+01    1
    0.188396805524826050E+07    0.950949842929840083E+00    0.113171023726463327E+01   -0.129314666989045986E+07   -0.622460743175562925E+01    1
    0.240619254112243652E+07    0.999651254415512058E+00    0.117605870366096510E+01   -0.122160452054481092E+07   -0.622660743175562548E+01    1
    0.207877135276794434E+07    0.157780470132827766E+01    0.116055595874786377E+01   -0.103816959341945848E+07   -0.622860743175562526E+01    1
    0.259255921840667725E+07    0.653420265316963178E+00    0.120784991383552565E+01   -0.956755307293926249E+06   -0.623060743175562948E+01    1
    0.166787624359130859E+07    0.168877830266952511E+01    0.114240896701812744E+01   -0.827970996344936430E+06   -0.623260743175562393E+01    1
    0.224761945009231567E+07    0.608687178492546055E+00    0.120700756907463091E+01   -0.729340846372731030E+06   -0.623460743175563081E+01    1
    0.204482817649841309E+07    0.145471013128757476E+01    0.119381215572357191E+01   -0.677294872976776795E+06   -0.623660743175562082E+01    1
    0.251872283220291138E+07    0.197287464141845698E+00    0.120063596367836012E+01   -0.651849723691843217E+06   -0.623860743175562416E+01    1
    0.137588542699813843E+07    0.782317988276481580E+00    0.114267725348472604E+01   -0.619849295415643021E+06   -0.624060743175563726E+01    1
    0.107366931438446045E+07    0.865549849867820797E+00    0.110072298049926776E+01   -0.615327533370134886E+06   -0.624260743175562549E+01    1
