    0.619105086125929665E+04    0.288313945394485854E+05    0.218827270524844936E+00    0.285623928515323211E+01   -0.303614438011943776E+03
    0.143324390501509606E+05    0.254045687799101906E+05    0.250087738199442577E+00    0.280745484196109363E+01   -0.302899922439222053E+03
    0.201012874757963255E+05    0.167333305507012738E+05    0.155837753398083506E+00    0.243457473731489316E+01   -0.301688795882413444E+03
    0.545577897659539885E+05    0.146945772357666865E+05    0.124149314745825121E+00    0.285554535107634067E+01   -0.301531812124538362E+03
    0.231705208986387297E+05    0.209432273809770668E+05    0.184825511976660556E+00    0.289420169676966532E+01   -0.301115609601518145E+03
    0.814981667344880225E+04    0.107898157749201509E+05    0.403434482539638539E+00    0.245593672909481864E+01   -0.300956421919236220E+03
    0.457661070491351566E+05    0.224608322909722119E+05    0.165681484916656047E+00    0.297652259929309171E+01   -0.300951214120263273E+03
    0.389518842216139501E+04    0.274884082726103807E+05    0.146356846404984392E+00    0.260163751987910130E+01   -0.300855640632420773E+03
    0.117028542962107349E+05    0.568092672253897581E+04    0.248980781705430282E+00    0.221394289627382346E+01   -0.300483654881286213E+03
    0.106624010884717391E+05    0.517322546833359866E+04    0.353950372712470818E+00    0.223246731435740564E+01   -0.300237020098225685E+03
    0.160485665021945933E+05    0.187291110845043841E+05    0.931007062794078216E-01    0.239645349884084791E+01   -0.300194098066838933E+03
    0.176645930865071678E+05    0.240034022261977989E+05    0.202131830102146082E+00    0.279043997359474982E+01   -0.299921544736044495E+03
    0.183828485188959348E+05    0.161263585192987939E+05    0.174412642306122800E+00    0.275966057177065682E+01   -0.299841794188978952E+03
    0.820866018349845399E+04    0.113680494350913687E+05    0.528505833204469755E+00    0.230605708236802265E+01   -0.299701558099974648E+03
    0.384065131595940547E+05    0.299874986717746433E+05    0.825093911252071377E-01    0.285898208538925491E+01   -0.299487462544523510E+03
    0.755362216501038893E+04    0.264401976928564436E+05    0.192102306509976728E+00    0.258001596977488390E+01   -0.299411519931665623E+03
    0.254592447966604311E+03    0.160469189884633251E+05    0.193065008337142102E+00    0.216044419817480371E+01   -0.299320043015502733E+03
    0.978076170140506838E+04    0.152968824128337328E+05    0.367416072471573318E+00    0.239343190180813004E+01   -0.299201689916073519E+03
    0.142735035966749838E+05    0.164145642576605605E+05    0.267606064016838174E+00    0.262742398260277188E+01   -0.299162250760109885E+03
    0.347683667236707261E+05    0.267185637382918321E+05    0.134311131668896827E+00    0.294800331641884972E+01   -0.299046909568119872E+03
    0.390162374280775985E+05    0.183569539621900549E+05    0.990619936346638502E-01    0.270622654570123888E+01   -0.299043522671645462E+03
    0.237779628249726375E+05    0.962147645530979389E+04    0.152148831682549002E+00    0.253714001232460173E+01   -0.299041189690047304E+03
    0.342669033889362254E+05    0.289859494144700911E+05    0.104174759796959865E+00    0.295167378198655772E+01   -0.298993996300177287E+03
    0.353695156790788633E+04    0.198052612542099341E+05    0.276576813760474549E+00    0.252623612623824467E+01   -0.298840431762977175E+03
    0.346191137700626905E+04    0.153882755770137956E+05    0.445839692539822141E+00    0.230123866719319681E+01   -0.298768079538332245E+03
