    0.296468728780746460E+07    0.244833540916442871E+07    0.108928545117378234E+00    0.110581645965576181E+01   -0.690682135818963796E+08   -0.731322031301616793E+01    1
    0.299344271421432495E+07    0.264955830574035645E+07    0.117615523278713230E+01    0.117144981622695932E+01   -0.485500115235052481E+08   -0.731388697968294998E+01    1
    0.278342592716217041E+07    0.223616284132003784E+07    0.158947233021259304E+01    0.113076313734054579E+01   -0.480123325598980114E+08   -0.731455364634964500E+01    1
    0.200705391168594360E+07    0.258700168132781982E+07    0.107213390946388243E+01    0.111142250299453749E+01   -0.470421714890578911E+08   -0.731522031301626363E+01    1
    0.160367149114608765E+07    0.292237257957458496E+07    0.440164448022842436E+00    0.111507749557495117E+01   -0.469405160768193081E+08   -0.731588697968293378E+01    1
    0.261166638135910034E+07    0.196085339784622192E+07    0.125501750111579891E+01    0.113557915687561040E+01   -0.395624777053702995E+08   -0.731655364634964744E+01    1
    0.284127795696258545E+07    0.211614954471588135E+07    0.593303633928298990E+00    0.117366598248481768E+01   -0.380830268514909670E+08   -0.731722031301625808E+01    1
    0.255181735754013062E+07    0.198451244831085205E+07    0.373815046548843399E+00    0.115256138443946843E+01   -0.367496391093137339E+08   -0.731788697968290158E+01    1
    0.253873765468597412E+07    0.235228085517883301E+07    0.671728456616401681E+00    0.117882378697395329E+01   -0.360930462017349228E+08   -0.731855364634957706E+01    1
    0.188143604993820190E+07    0.296819883584976196E+07    0.161952773988246923E+01    0.117059807181358355E+01   -0.351220283754135370E+08   -0.731922031301622944E+01    1
    0.225773745775222778E+07    0.191023403406143188E+07    0.154677317142486587E+00    0.113974274992942814E+01   -0.337534547555675507E+08   -0.731988697968291824E+01    1
    0.290004926919937134E+07    0.176070123910903931E+07    0.853383874893188371E-01    0.117290823459625249E+01   -0.337084221527023539E+08   -0.732055364634956618E+01    1
    0.294682931900024414E+07    0.254070192575454712E+07    0.905508279204368605E+00    0.122265289425849932E+01   -0.336795049009328410E+08   -0.732122031301620702E+01    1
    0.187375938892364502E+07    0.188597559928894043E+07    0.130048753201961520E+01    0.110267561674118042E+01   -0.326105732771155275E+08   -0.732188697968290647E+01    1
    0.288882941007614136E+07    0.190087276697158813E+07    0.165731874942779545E+01    0.117712041139602674E+01   -0.325788929345216453E+08   -0.732255364634959083E+01    1
    0.243370807170867920E+07    0.285541659593582153E+07    0.129295369327068332E+01    0.121940503120422372E+01   -0.313959231034981869E+08   -0.732322031301621834E+01    1
    0.238525235652923584E+07    0.292073088884353638E+07    0.226268237829208380E+00    0.123328208923339844E+01   -0.311774225434056707E+08   -0.732388697968285740E+01    1
    0.197792172431945801E+07    0.256976169347763062E+07    0.729240341186523477E+00    0.118084822297096270E+01   -0.311702284720849171E+08   -0.732455364634952311E+01    1
    0.274757963418960571E+07    0.282198607921600342E+07    0.477577437162399310E+00    0.124847589135170001E+01   -0.304192375073019341E+08   -0.732522031301617726E+01    1
    0.195213532447814941E+07    0.259048515558242798E+07    0.616494420766830475E+00    0.118772525787353533E+01   -0.300605276287269928E+08   -0.732588697968289182E+01    1
    0.203276056051254272E+07    0.176638072729110718E+07    0.605834292769432126E+00    0.114104635715484637E+01   -0.275692326657208428E+08   -0.732655364634960193E+01    1
