    0.377431273460388184E+05    0.996015191078186035E+05   -0.271308102262554939E+04   -0.529831319988485294E+01    1
    0.115391373634338379E+05    0.977103412151336670E+05   -0.266223159048773778E+04   -0.530331319988484751E+01    1
    0.475655913352966309E+05    0.974903702735900879E+05   -0.265631928918248468E+04   -0.530831319988485095E+01    1
    0.229393184185028076E+05    0.971134960651397705E+05   -0.264619088709937705E+04   -0.531331319988484285E+01    1
    0.786686897277832031E+05    0.966773033142089844E+05   -0.263447004425965815E+04   -0.531831319988483830E+01    1
    0.401951968669891357E+05    0.965763986110687256E+05   -0.263175892151235485E+04   -0.532331319988484530E+01    1
    0.303620100021362305E+04    0.955618500709533691E+05   -0.260450549551898985E+04   -0.532831319988484609E+01    1
    0.675744414329528809E+04    0.951143920421600342E+05   -0.259248888550001857E+04   -0.533331319988484154E+01    1
    0.659765005111694336E+04    0.950530588626861572E+05   -0.259084192412282619E+04   -0.533831319988483788E+01    1
    0.226542949676513672E+04    0.946613490581512451E+05   -0.258032436444044788E+04   -0.534331319988483511E+01    1
    0.428661644458770752E+05    0.941796779632568359E+05   -0.256739347029309010E+04   -0.534831319988484299E+01    1
    0.789773344993591309E+05    0.934020876884460449E+05   -0.254652344834572932E+04   -0.535331319988485443E+01    1
    0.870624661445617676E+05    0.927668571472167969E+05   -0.252947899745139239E+04   -0.535831319988483568E+01    1
    0.485030412673950195E+04    0.927357792854309082E+05   -0.252864522916355236E+04   -0.536331319988484623E+01    1
    0.909396171569824219E+05    0.920646369457244873E+05   -0.251064210856605587E+04   -0.536831319988485056E+01    1
    0.669677793979644775E+05    0.919710397720336914E+05   -0.250813178925383409E+04   -0.537331319988484601E+01    1
    0.822443008422851562E+05    0.913059651851654053E+05   -0.249029693788323721E+04   -0.537831319988484857E+01    1
    0.688714683055877686E+05    0.912511289119720459E+05   -0.248882664782251140E+04   -0.538331319988484491E+01    1
    0.826493084430694580E+05    0.910790622234344482E+05   -0.248421334918378261E+04   -0.538831319988483948E+01    1
