    0.232404738664627075E+07    0.188093340396881104E+07    0.211627138853073138E+01    0.110489844560623163E+01    0.116066864132881165E+01   -0.240572422117791255E+06   -0.621460743175560815E+01    1
    0.289547038078308105E+07    0.971340537071228027E+05    0.230583719611167925E+01    0.108717881321907051E+01    0.114389399886131304E+01   -0.233030617833181983E+06   -0.621660743175561681E+01    1
    0.253434973955154419E+07    0.135330873727798462E+07    0.261374505758285514E+01    0.151935968637466434E+01    0.110907734632492083E+01   -0.218251944195423130E+06   -0.621860743175561392E+01    1
    0.278146165609359741E+07    0.117239713668823242E+06    0.240486131906509426E+01    0.126489383280277257E+01    0.114066074490547198E+01   -0.210556082176086493E+06   -0.622060743175561814E+01    1
    0.201587694883346558E+07    0.752483546733856201E+06    0.231568638682365435E+01    0.625117247700691214E+00    0.115031815171241769E+01   -0.173689857146285329E+06   -0.622260743175562414E+01    1
    0.180468320846557617E+07    0.211653488874435425E+07    0.262426768541336042E+01    0.169042085886001581E+01    0.113711141347885136E+01   -0.167086320841936773E+06   -0.622460743175562925E+01    1
    0.194996863603591919E+07    0.293164211511611938E+07    0.273675899505615217E+01    0.165880687117576597E+01    0.115974690914154066E+01   -0.154513398145363375E+06   -0.622660743175562548E+01    1
    0.201476955413818359E+07    0.153167366981506348E+06    0.233935624957084665E+01    0.175272199034690868E+01    0.115328957438468938E+01   -0.152381208693357214E+06   -0.622860743175562526E+01    1
    0.278379696607589722E+07    0.211152452230453491E+07    0.259716408848762503E+01    0.167940097689628609E+01    0.121248326301574716E+01   -0.149858401070067368E+06   -0.623060743175562948E+01    1
    0.165576875209808350E+07    0.146836084127426147E+07    0.210351220965385455E+01    0.681557105779647787E+00    0.119041152000427264E+01   -0.146400658442420914E+06   -0.623260743175562393E+01    1
    0.201224899291992188E+07    0.204713720083236694E+07    0.218623417615890503E+01    0.447575877904891950E+00    0.123112356662750244E+01   -0.136501819106221665E+06   -0.623460743175563081E+01    1
    0.276788645982742310E+07    0.752675771713256836E+06    0.261935674548149100E+01    0.569270759820938096E-01    0.117835946679115300E+01   -0.136451717970777390E+06   -0.623660743175562082E+01    1
    0.176785039901733398E+07    0.400980412960052490E+06    0.223397388458251944E+01    0.104693577885627748E+00    0.117338048219680791E+01   -0.131554025510944513E+06   -0.623860743175562416E+01    1
    0.173179382085800171E+07    0.238925617933273315E+07    0.269495766758918753E+01    0.305401181578636161E+00    0.115087273120880140E+01   -0.131266733718422678E+06   -0.624060743175563726E+01    1
    0.235659313201904297E+07    0.225961679220199585E+07    0.286810118556022653E+01    0.149227364063262935E+01    0.114710607528686537E+01   -0.120918527814161120E+06   -0.624260743175562549E+01    1
    0.248629689216613770E+07    0.139561754465103149E+07    0.284979341030120858E+01    0.101113349080085757E+01    0.112209790349006666E+01   -0.120442194140686246E+06   -0.624460743175562794E+01    1
    0.282090282440185547E+07    0.290015619993209839E+07    0.255099959373474139E+01    0.151253752708435063E+01    0.127973551154136667E+01   -0.116023274122761912E+06   -0.624660743175561439E+01    1
    0.113102227449417114E+07    0.144180411100387573E+07    0.250952893495559692E+01    0.634525294303894039E+00    0.114916086196899414E+01   -0.110555585301367362E+06   -0.624860743175559463E+01    1
    0.142816758155822754E+07    0.146662259101867676E+07    0.221209184527397174E+01    0.888372817039489782E+00    0.121426602602005018E+01   -0.109905265152431646E+06   -0.625060743175561750E+01    1
    0.245096915960311890E+07    0.213205415010452271E+07    0.212862695455551165E+01    0.169736217260360728E+00    0.130637367367744450E+01   -0.979570151856092125E+05   -0.625260743175562173E+01    1
    0.179183202981948853E+07    0.292218446731567383E+07    0.289960753321647635E+01    0.730365387797355603E+00    0.118015661239624037E+01   -0.954948478809604567E+05   -0.625460743175560463E+01    1
    0.994602084159851074E+06    0.250492393970489502E+06    0.239071706533432016E+01    0.597062368988990788E+00    0.111980348229408277E+01   -0.914236773003480630E+05   -0.625660743175562306E+01    1
    0.119491767883300781E+07    0.583274424076080322E+06    0.260436239838600159E+01    0.802432896494865378E+00    0.113637280464172363E+01   -0.879157705609494733E+05   -0.625860743175563883E+01    1
    0.152465540170669556E+07    0.186413276195526123E+07    0.212015229463577271E+01    0.129541479945182791E+01    0.128629035353660592E+01   -0.821013849133989279E+05   -0.626060743175564038E+01    1
    0.535990834236145020E+06    0.205200970172882080E+07    0.213553193211555481E+01    0.472356438040733351E+00    0.118251932263374337E+01   -0.811372423564718047E+05   -0.626260743175563128E+01    1
    0.237898421287536621E+07    0.886490106582641602E+06    0.270339568257331830E+01    0.319549013376235980E+00    0.124192104935646075E+01   -0.733874514934670005E+05   -0.626460743175563195E+01    1
    0.145659238100051880E+07    0.406336784362792969E+06    0.256107660531997672E+01    0.440992487072944639E+00    0.119746556282043470E+01   -0.727697686034671060E+05   -0.626660743175561752E+01    1
    0.175618529319763184E+07    0.358597576618194580E+06    0.212271173596382168E+01    0.203722351193428047E+00    0.128031579852104205E+01   -0.726084881804960169E+05   -0.626860743175560398E+01    1
    0.168567752838134766E+07    0.902194261550903320E+06    0.219817886948585528E+01    0.123291878640651698E+01    0.129580008387565626E+01   -0.687263894785855518E+05   -0.627060743175561264E+01    1
    0.297909182310104370E+07    0.197749793529510498E+06    0.266304615139961243E+01    0.501320843100547808E+00    0.128067876100540179E+01   -0.686621547989468381E+05   -0.627260743175561153E+01    1
    0.129219710826873779E+06    0.144527810811996460E+07    0.261447622776031485E+01    0.171267448246479037E+01    0.110036318898201002E+01   -0.625233638583772699E+05   -0.627460743175562907E+01    1
    0.241973608732223511E+07    0.154908925294876099E+07    0.237426971197128323E+01    0.784295982718467677E+00    0.135554416179657000E+01   -0.614999187312938593E+05   -0.627660743175563507E+01    1
    0.130354857444763184E+07    0.173995238542556763E+07    0.229222792387008667E+01    0.170210699141025534E+01    0.130425240993499769E+01   -0.592214532114516624E+05   -0.627860743175562508E+01    1
    0.165267974138259888E+07    0.476721704006195068E+06    0.239182505607604989E+01    0.948391118049621618E+00    0.128883731961250314E+01   -0.572775220136407734E+05   -0.628060743175561775E+01    1
    0.173095142841339111E+07    0.139421349763870239E+07    0.238116397261619595E+01    0.196411724030971535E+01    0.132258524298667912E+01   -0.569381153157366498E+05   -0.628260743175562553E+01    1
    0.208371305465698242E+07    0.217181539535522461E+07    0.280649897456169128E+01    0.103143319845199577E+01    0.129033764004707341E+01   -0.555115503449361931E+05   -0.628460743175561731E+01    1
    0.201279044151306152E+06    0.266573774814605713E+07    0.222671905159950256E+01    0.595909092426300080E+00    0.123760570287704486E+01   -0.527571760335894069E+05   -0.628660743175561265E+01    1
    0.250323200225830078E+07    0.988348245620727539E+06    0.296297440528869638E+01    0.638960243463516209E+00    0.111746194958686829E+01   -0.522314166230161572E+05   -0.628860743175561243E+01    1
    0.286765247583389282E+07    0.255816042423248291E+06    0.286638907194137582E+01    0.127836800813674933E+00    0.120518347024917616E+01   -0.513461242993159758E+05   -0.629060743175560244E+01    1
    0.159855365753173828E+07    0.929394543170928955E+06    0.225876401066780108E+01    0.193961565852165219E+01    0.132784440517425550E+01   -0.513278912562740079E+05   -0.629260743175560666E+01    1
    0.154271757602691650E+07    0.770254075527191162E+06    0.235751675367355373E+01    0.688376892805099505E+00    0.131021348834037799E+01   -0.510418849208384272E+05   -0.629460743175559845E+01    1
    0.109215474128723145E+07    0.285754519701004028E+07    0.270436176061630240E+01    0.221779675483703614E+00    0.128364927768707293E+01   -0.486019904201281824E+05   -0.629660743175561777E+01    1
    0.740515708923339844E+06    0.961959779262542725E+06    0.272287367582321149E+01    0.961133738756179801E+00    0.119339596629142775E+01   -0.459925255872005000E+05   -0.629860743175561844E+01    1
    0.168550193309783936E+06    0.289962744712829590E+07    0.223696943521499625E+01    0.120946195006370538E+01    0.129149039983749403E+01   -0.421321537521043356E+05   -0.630060743175561555E+01    1
    0.267076706886291504E+07    0.281785190105438232E+07    0.264048911929130536E+01    0.198963272809982294E+01    0.140635528564453138E+01   -0.420184002990113804E+05   -0.630260743175562688E+01    1
    0.707514703273773193E+06    0.207317000627517700E+07    0.283186297416686994E+01    0.842324902415275578E+00    0.125894381999969496E+01   -0.415397164538079960E+05   -0.630460743175560623E+01    1
    0.238015741109848022E+07    0.404037237167358398E+05    0.248557109832763690E+01    0.463968346714973445E+00    0.136407587528228769E+01   -0.407354180999299278E+05   -0.630660743175559624E+01    1
    0.249314832687377930E+07    0.108592039346694946E+07    0.261243465542793274E+01    0.149327414333820352E+01    0.137887930870056152E+01   -0.392782941504028422E+05   -0.630860743175560490E+01    1
    0.508827745914459229E+06    0.229182654619216919E+07    0.260196077227592459E+01    0.482858217358589192E+00    0.128986097574234027E+01   -0.374978954522763743E+05   -0.631060743175560468E+01    1
    0.310424745082855225E+06    0.488327980041503906E+06    0.245992828607559222E+01    0.123097341060638432E+01    0.113652863502502455E+01   -0.374614327849980327E+05   -0.631260743175561778E+01    1
