    0.184466308198801242E+06    0.603623858409097491E+00    0.175797939371288114E+01   -0.299785938428023655E+03
    0.128601431026178529E+07    0.214470709304446144E+00    0.200467523503443479E+01   -0.298732478154351725E+03
    0.168889994025752472E+06    0.236141282641501526E+00    0.174244201427449230E+01   -0.298276486141462726E+03
    0.243513216213973984E+07    0.329295926731948546E-01    0.236332299979513172E+01   -0.297995889158326918E+03
    0.165315806865692139E+06    0.407497886419296296E+00    0.176671429276466374E+01   -0.297491039508475865E+03
    0.422834614225071797E+06    0.448500882331716311E+00    0.185915884386488539E+01   -0.297484045086918059E+03
    0.155542582750957715E+07    0.349574403724440930E+00    0.212707777548957377E+01   -0.297442885608669883E+03
    0.155398711847344902E+07    0.268739181079009126E+00    0.216386020971080040E+01   -0.297355415187078677E+03
    0.100799308315652492E+07    0.870562818412582845E-01    0.196676148864079026E+01   -0.297036522110326871E+03
    0.271590437706551747E+07    0.176366043970057229E+00    0.221682103753614612E+01   -0.296968362925479369E+03
    0.104449260593983659E+07    0.174909445226338250E+00    0.196836711879292259E+01   -0.296911344538126343E+03
    0.224781803562153783E+07    0.207260640578082883E+00    0.214963412807888776E+01   -0.296852030563711537E+03
    0.113941681260205340E+07    0.381113202678264373E+00    0.202890143155691316E+01   -0.296843821946445075E+03
    0.223064252810454834E+07    0.306930980158401021E-01    0.230055288896212939E+01   -0.296832404786977918E+03
    0.242803570022862917E+07    0.169389242483023644E+00    0.225343247417225001E+01   -0.296679001008330943E+03
    0.311086978233155620E+06    0.298579917848417475E+00    0.188350398655140960E+01   -0.296466512681830864E+03
    0.941277496810083278E+06    0.128454788905422473E+00    0.195113875818110971E+01   -0.296452847509324613E+03
    0.227531834879063582E+07    0.860417878058561819E-01    0.230071280008898160E+01   -0.296380640075069380E+03
    0.777299714958661934E+06    0.882490602429350096E-01    0.193861673616755881E+01   -0.296363690617629459E+03
    0.122200580726571009E+07    0.277561660939994292E+00    0.201921171838561708E+01   -0.296213733332005063E+03
    0.286969335934888525E+07    0.944985136525654384E-01    0.222118496758930384E+01   -0.296172466166225945E+03
    0.195734631127569498E+07    0.244655981443901271E+00    0.218496828634983054E+01   -0.296135736644358872E+03
    0.672064084993241471E+06    0.403074863568924191E+00    0.199052170335537371E+01   -0.296127198209878031E+03
    0.238674147032917757E+07    0.399959229063331229E-01    0.233516281679620885E+01   -0.296090957978565939E+03
    0.253973088460814720E+07    0.157709296919085445E+00    0.218772778986073213E+01   -0.296085966525229992E+03
    0.100173466513498395E+07    0.204175950584258414E+00    0.196829671333251399E+01   -0.296069284302733422E+03
    0.899928115973066539E+06    0.356609366271836703E+00    0.197879431557761953E+01   -0.296057003688911664E+03
    0.258764919905432640E+07    0.722936786896688777E-01    0.217735513704712336E+01   -0.296012376213506229E+03
    0.141200942265140382E+07    0.182096722553068219E+00    0.203185201400046234E+01   -0.295971100759385024E+03
    0.552960426277526421E+06    0.437438668588500168E+00    0.194526455049497748E+01   -0.295880560730785930E+03
    0.576018016341789626E+06    0.953199325873586301E-01    0.194724148477553660E+01   -0.295841737708658229E+03
    0.189297546394448262E+07    0.249756708553005052E+00    0.217482376990331128E+01   -0.295833743712572243E+03
