    0.382801776566133369E+06    0.395898057484999899E+00    0.192170663023310695E+01   -0.298056971270466761E+03
    0.166305107815808221E+07    0.301036253734650650E+00    0.215898320889648332E+01   -0.297327330345469363E+03
    0.232380745616497239E+07    0.427469972608761906E-01    0.235667435007264459E+01   -0.297184291573662506E+03
    0.221651907806832064E+07    0.144491145342519611E+00    0.212866142868082564E+01   -0.296827659852037129E+03
    0.191705141041323822E+07    0.738208700395815987E-01    0.228374654585768866E+01   -0.296629020779905716E+03
    0.169715250264114863E+07    0.138973533095659990E+00    0.222368185211357039E+01   -0.296522758419026729E+03
    0.295505410093428381E+07    0.120221875152640670E+00    0.228788154346167483E+01   -0.296400238142601552E+03
    0.130633173498242581E+07    0.872476729344148771E-01    0.218445512087399507E+01   -0.296048599073932621E+03
    0.240468531498683151E+07    0.134431136746549940E+00    0.227131996509714718E+01   -0.296009955764153347E+03
    0.236024435518131685E+07    0.178544921439642623E+00    0.223828411251622583E+01   -0.295978169000722289E+03
    0.561307218540942995E+06    0.315687781220514829E+00    0.198241997457300045E+01   -0.295889749910841147E+03
    0.970796505010648398E+06    0.384381523700504268E+00    0.203814507803125533E+01   -0.295704983330779157E+03
    0.116194956276099873E+07    0.193238116571700258E+00    0.212957566560755218E+01   -0.295444770151803539E+03
    0.751084643462118926E+06    0.166685037301184141E+00    0.205110890436674254E+01   -0.295426109235035426E+03
    0.366857997580377909E+06    0.437604045811517184E+00    0.186972917535939653E+01   -0.295385526040331058E+03
    0.148616860752978292E+07    0.131441217377135405E+00    0.219151525879375786E+01   -0.295174164869542494E+03
    0.109325224672995228E+07    0.221914437277785731E+00    0.199183695018300000E+01   -0.295158922907323245E+03
    0.133204433818524820E+07    0.300386365629589980E+00    0.210734615867657560E+01   -0.295079524671852369E+03
    0.233810968709093425E+07    0.126049501998032915E+00    0.215695565157417768E+01   -0.295044949915264624E+03
    0.503084425611013081E+06    0.400232754601766771E+00    0.189921442150989783E+01   -0.295007031498539902E+03
    0.162316794962955709E+07    0.141017343006198587E+00    0.206135309169616754E+01   -0.294961690429446435E+03
    0.230549054708368424E+07    0.713760056145427702E-01    0.230247518891125758E+01   -0.294922632270339079E+03
    0.263442908532334538E+07    0.307138025067960896E-01    0.231439669161303474E+01   -0.294802816687243308E+03
    0.385615814283428015E+06    0.209298238200570391E+00    0.190898699619820578E+01   -0.294738702714664896E+03
    0.258217225108979689E+07    0.891199223864847789E-01    0.229559842343254061E+01   -0.294737446169024224E+03
    0.159666218502580211E+07    0.231289094331760342E+00    0.207932247248413882E+01   -0.294726092633633812E+03
    0.240367566393030994E+07    0.154422718822697758E+00    0.223252271266299429E+01   -0.294671889973899056E+03
    0.245312496040080022E+07    0.153147708949668865E+00    0.219557529476127122E+01   -0.294636843224008430E+03
    0.844304386084327009E+06    0.101543393607868973E+00    0.195129127714618122E+01   -0.294550940598812190E+03
    0.417181259875067684E+06    0.167196993544389216E+00    0.191225319635011060E+01   -0.294532508148829720E+03
    0.184728270298862457E+07    0.165882896483160597E+00    0.210180622225878277E+01   -0.294392274178327966E+03
    0.760687945271656965E+06    0.230201284965014213E+00    0.193323635077851907E+01   -0.294389807414918835E+03
    0.249671381481950497E+07    0.142711655800937615E+00    0.221838071925839442E+01   -0.294264287189522804E+03
    0.173884438002043474E+07    0.108653299686495911E+00    0.222195385071399221E+01   -0.294263559697636651E+03
    0.153431350114789791E+07    0.970259659924362083E-01    0.205104110951070995E+01   -0.294262572202879142E+03
    0.149586244588254811E+07    0.231804144338226603E+00    0.214336161175280804E+01   -0.294216594319926969E+03
    0.127614264918158366E+07    0.781563037717662862E-01    0.202185161659060864E+01   -0.294214115250767122E+03
