    0.861671593142152880E+06    0.501234909940673323E+00    0.200030255134834256E+01   -0.298471904185666290E+03
    0.109105923401080025E+07    0.398571951184488238E+00    0.206547438834949793E+01   -0.297110849685574522E+03
    0.131869192837223434E+07    0.369233501854815183E+00    0.207466692671768982E+01   -0.296488636373957149E+03
    0.202784966675698129E+07    0.514963081145125151E-01    0.211427707341874571E+01   -0.296037248058421312E+03
    0.155605991456405330E+07    0.205454866906781802E+00    0.205719428501614221E+01   -0.295999610648635439E+03
    0.112561643470567605E+07    0.372729609060702904E+00    0.206074554997351633E+01   -0.295927867720108111E+03
    0.124267893057696987E+07    0.308006119006193013E+00    0.210518065339060367E+01   -0.295882573379701910E+03
    0.204490508536077687E+07    0.899203027940912447E-01    0.227292730995556891E+01   -0.295727559319015199E+03
    0.242391760385837639E+07    0.849528684397155565E-01    0.215825755667426344E+01   -0.295688457028467269E+03
    0.252634137868881226E+07    0.170329520702362069E+00    0.222299901843071002E+01   -0.295596380629759835E+03
    0.179897675370575814E+07    0.381472254102444633E-01    0.223422065765022460E+01   -0.295395808966109996E+03
    0.181928116017940361E+07    0.206944491878091358E+00    0.210078219364208874E+01   -0.295387143187444792E+03
    0.181522566236973205E+07    0.194504081170338183E+00    0.209737105989080241E+01   -0.295312714154755781E+03
    0.297587342704006704E+07    0.725047884510774676E-01    0.230975736678264099E+01   -0.295306587743771559E+03
    0.396295923226340674E+06    0.285578247533370633E+00    0.191983670066409084E+01   -0.295277601677213227E+03
    0.281505695377207594E+07    0.646891809874632212E-01    0.222373029127955357E+01   -0.295103807029519771E+03
    0.120539560102308518E+07    0.170915681925464580E+00    0.200340173688139833E+01   -0.295053211524428548E+03
    0.123118229856582242E+07    0.207669835953986248E+00    0.201348580760360063E+01   -0.295041306458074587E+03
    0.670433040112415911E+06    0.214333951856360033E+00    0.202114183595922148E+01   -0.294960523675707691E+03
    0.263852490789577737E+07    0.130578578394753120E+00    0.224378971541119565E+01   -0.294940134264268067E+03
    0.115916978901709081E+07    0.737966994348047411E-01    0.213931783815365328E+01   -0.294883150168335021E+03
    0.696186838215390686E+06    0.396283101971648899E+00    0.196164542176675161E+01   -0.294882937052157558E+03
    0.195224027081311843E+07    0.478044516411545231E-01    0.226767553126225119E+01   -0.294753649530594373E+03
    0.108447231514238706E+07    0.265702081697190229E+00    0.200234907652913385E+01   -0.294753033355084710E+03
    0.283340413700194005E+07    0.443074889814390124E-01    0.224254191289055971E+01   -0.294727586351637910E+03
    0.204133070840470237E+07    0.111373335778477023E+00    0.224826154710503712E+01   -0.294704681280192801E+03
    0.371130215118345164E+06    0.391936901158658257E+00    0.185870996411121991E+01   -0.294593661418720956E+03
    0.238426377426670492E+07    0.841120268406444216E-01    0.228461996008467860E+01   -0.294530457880465860E+03
    0.141413548084003688E+07    0.246269791979954911E+00    0.213193841465941869E+01   -0.294505785534032441E+03
    0.132088247105491464E+07    0.287591545454920106E+00    0.205604000418680943E+01   -0.294505492434355403E+03
    0.575380932541523129E+06    0.148106615810732700E+00    0.189175980537554356E+01   -0.294451652824445489E+03
    0.314063934729479253E+06    0.221275066171607415E+00    0.185814275023197828E+01   -0.294404386325415373E+03
    0.177868478457597224E+07    0.232075672988038662E+00    0.211764886385307660E+01   -0.294368327221790253E+03
    0.427366965609944949E+06    0.394175870327256483E+00    0.189136149237178675E+01   -0.294355748810452326E+03
    0.213144862919048080E+07    0.177168981781847229E+00    0.215495725637742774E+01   -0.294270070527755422E+03
    0.235124290123146120E+07    0.131556831032964783E+00    0.217421321586509819E+01   -0.294196397100629554E+03
    0.125718592952014320E+07    0.267619681602249082E+00    0.210403878114043064E+01   -0.294193138203237140E+03
    0.666865904137130477E+06    0.240068183096283694E+00    0.191476284150338660E+01   -0.294192218989952664E+03
    0.220535065081152506E+07    0.175892311087131992E+00    0.219691729680983183E+01   -0.294184576798282478E+03
    0.194135112404152611E+07    0.475777477636550664E-01    0.225703974667481599E+01   -0.294165288197638063E+03
    0.141828205222594040E+07    0.715536032409168632E-01    0.204465456673735790E+01   -0.294099020179521460E+03
    0.237327288286374602E+07    0.148806597402372565E+00    0.221431022198844474E+01   -0.294092956057535673E+03
    0.127096094108945737E+07    0.241785412327864713E+00    0.203476720110680809E+01   -0.294088753342008260E+03
    0.213745027787336381E+07    0.122596598218814051E+00    0.223835501861279162E+01   -0.294028848338385387E+03
    0.172354287660483294E+07    0.933873082044348601E-01    0.222165711450312564E+01   -0.294016888547622159E+03
    0.126906249152776739E+07    0.274633693453694094E+00    0.209888464232147776E+01   -0.294000597949361918E+03
    0.972084301696904353E+06    0.128903807653365593E+00    0.196945046018786707E+01   -0.293945980988707902E+03
    0.246490787565845251E+07    0.472110182569344117E-01    0.230330232658417078E+01   -0.293939674396584735E+03
    0.730204418275272241E+06    0.329998648177182441E+00    0.200133091854225942E+01   -0.293934735439387680E+03
    0.320419367459719069E+06    0.277851695146394018E+00    0.182241364928344618E+01   -0.293929191077354687E+03
    0.676230619223698508E+06    0.350996995334114603E+00    0.194700165157322913E+01   -0.293927872166139878E+03
    0.136075019791076169E+07    0.221637332387571023E+00    0.213052845147079406E+01   -0.293884543265466277E+03
    0.395302466475188616E+06    0.296800161619639125E+00    0.185018740269926507E+01   -0.293823824922700680E+03
    0.990895349667318864E+06    0.327437099663633824E+00    0.203537067207709299E+01   -0.293815738032021557E+03
    0.960357465377763961E+06    0.159488213538690637E+00    0.196818486541750381E+01   -0.293809860543218690E+03
    0.276540719866570225E+07    0.700759026206920904E-01    0.227316351451912091E+01   -0.293787070734028589E+03
    0.185409175520996819E+07    0.615291795724592500E-01    0.224420661557470069E+01   -0.293768503590314594E+03
    0.207348702906059381E+07    0.180978355044915468E+00    0.218588078028433319E+01   -0.293761226162017408E+03
    0.281620537032127054E+07    0.512217984310668270E-01    0.226636663092899759E+01   -0.293759932538113901E+03
    0.258959211884516664E+07    0.404430694052065193E-01    0.229598720354389796E+01   -0.293743010696909153E+03
    0.877076950618288596E+06    0.204048235527116595E+00    0.206284077367466567E+01   -0.293734462528726283E+03
    0.216368239498675102E+07    0.123311297348936297E+00    0.214650525664556691E+01   -0.293734344347765102E+03
    0.192333422861676291E+07    0.610567168900233853E-01    0.225069109653815680E+01   -0.293645295298264330E+03
    0.134865829228649056E+07    0.645707358773132817E-01    0.204578230160518526E+01   -0.293628655522346662E+03
    0.239225977031452116E+07    0.433929074744521734E-01    0.228907243497019852E+01   -0.293626360113033570E+03
    0.843980765224931645E+06    0.289260967312999606E+00    0.203357019471293743E+01   -0.293614989597188810E+03
    0.202104015840130090E+07    0.132405145642754851E+00    0.212843755503729426E+01   -0.293583458252595960E+03
    0.169302189676983049E+07    0.152766172284065360E+00    0.218701311425886091E+01   -0.293545445407221678E+03
    0.165894770620835759E+07    0.878107267398059443E-01    0.221117372520615829E+01   -0.293544595941177533E+03
    0.235065052175036306E+07    0.745988171157465491E-01    0.217095886984672770E+01   -0.293536003316868459E+03
    0.757645188072358142E+06    0.118029436990786801E+00    0.203092818209655679E+01   -0.293506511518029129E+03
    0.173800115409967024E+07    0.221475339036579982E+00    0.212228215084296679E+01   -0.293490635009182370E+03
    0.127798719643423916E+07    0.201834821227733052E+00    0.203061919861223084E+01   -0.293488936128536011E+03
    0.205728265285448125E+07    0.117546872580464840E+00    0.222984822207012900E+01   -0.293468261134230602E+03
    0.464906012586130004E+06    0.256150353532888508E+00    0.193573412781454568E+01   -0.293463129409014869E+03
    0.242519742322813487E+07    0.376941322477602273E-01    0.223382991777319173E+01   -0.293443376427207909E+03
    0.128728288620063313E+07    0.108325060395565276E+00    0.202213782887987614E+01   -0.293442961591298001E+03
    0.156430437410530262E+07    0.194166833764254365E+00    0.215566844990711148E+01   -0.293431450357142921E+03
    0.263623913225144846E+07    0.733178816373107334E-01    0.222722346753666400E+01   -0.293427375578250917E+03
    0.269876799358788878E+07    0.689287585111956758E-01    0.224671964577340244E+01   -0.293420551845309262E+03
    0.266310660605924344E+07    0.785020530378710835E-01    0.225215343729691631E+01   -0.293415782550541621E+03
    0.145989523098471807E+07    0.559414364966459923E-01    0.217397057469974264E+01   -0.293411031545561684E+03
    0.136350697450835258E+07    0.270270919097119477E+00    0.207904816313127716E+01   -0.293405145805394568E+03
    0.184468133278450323E+07    0.155113702342799503E+00    0.210939318624476968E+01   -0.293389184050747076E+03
    0.162624524020763719E+07    0.223117001272692489E+00    0.214110627092523709E+01   -0.293387601131633744E+03
    0.131607081195461238E+07    0.263538569594847116E+00    0.206057070078362381E+01   -0.293384037588545652E+03
    0.144359090779283829E+07    0.127033841299953432E+00    0.204530130685849532E+01   -0.293361659836304398E+03
    0.646886455629152362E+06    0.134617506136386983E+00    0.199550209515168131E+01   -0.293355276206913800E+03
    0.261737949730116781E+07    0.639721971192393213E-01    0.228099761184806749E+01   -0.293346948388420344E+03
    0.212238126832272159E+07    0.553965085413864189E-01    0.226650121148189898E+01   -0.293326311274102409E+03
    0.137168077983639808E+07    0.168389377659982936E+00    0.204015202669850559E+01   -0.293321118490706795E+03
    0.240806485563824279E+07    0.515853428247861970E-01    0.219166239670708318E+01   -0.293319414949429586E+03
    0.200031654698654753E+07    0.118993129686134291E+00    0.222361490263124573E+01   -0.293308418647871520E+03
    0.984305859370948980E+06    0.288022480288805449E+00    0.200344815796591647E+01   -0.293296508951773944E+03
    0.105089082989782281E+07    0.290827750930250484E+00    0.201973670744161282E+01   -0.293291125446519345E+03
    0.129115385275825975E+07    0.255858610730684777E+00    0.205264613713647348E+01   -0.293290080869872156E+03
    0.244552046342090191E+07    0.625111345886427694E-01    0.228196616429569854E+01   -0.293288942972059203E+03
    0.102960628504139755E+07    0.151070484442144437E+00    0.198293215584437377E+01   -0.293282530363453134E+03
    0.219551442643674370E+07    0.757227346597379447E-01    0.226204748670145728E+01   -0.293272295314608982E+03
    0.761802272894348716E+06    0.332645056275584161E+00    0.199206948706904452E+01   -0.293270417985088329E+03
    0.137326576520454953E+07    0.230964494474011434E+00    0.205794597899006249E+01   -0.293247291028751874E+03
    0.258891112198104942E+07    0.701905727023502402E-01    0.227196225465838397E+01   -0.293241157013264399E+03
    0.146015664627697458E+07    0.897934008494738062E-01    0.204994931530921143E+01   -0.293233988974151487E+03
    0.142694081982244481E+07    0.231695785211608163E+00    0.212283744677054642E+01   -0.293223864534006964E+03
    0.131120336621136381E+07    0.272206370069288606E+00    0.207391879490555731E+01   -0.293220788760791436E+03
    0.207735805593534652E+07    0.163980384818180502E+00    0.215959467536829175E+01   -0.293215321960897029E+03
    0.245810580394597817E+07    0.880475376399948162E-01    0.225669527394369185E+01   -0.293203966081882982E+03
    0.997934922637430602E+06    0.148842367191314079E+00    0.209143210908418142E+01   -0.293155560896551663E+03
    0.247168438614063989E+07    0.104936808882359456E+00    0.222251414855807061E+01   -0.293150837960428817E+03
    0.162355159080285183E+07    0.160194303408668831E+00    0.217317295925912335E+01   -0.293149523164531729E+03
    0.237026172103270562E+07    0.641692464600562562E-01    0.218138075503370876E+01   -0.293142215913228313E+03
    0.184729647397473734E+07    0.400714161647178976E-01    0.216604960802866842E+01   -0.293120107239803417E+03
    0.157089291040443652E+07    0.908246661903475416E-01    0.206549550537025572E+01   -0.293112804859375728E+03
    0.431383814557781967E+06    0.169313677982825789E+00    0.189487021196668914E+01   -0.293111339600300710E+03
    0.164980484245138592E+07    0.156180552706438741E+00    0.217668148031523589E+01   -0.293101886036377266E+03
    0.116674483783412701E+07    0.575951667150349372E-01    0.208907014716199146E+01   -0.293100894292503995E+03
    0.344011777279186761E+06    0.227751390539943255E+00    0.184784911399416973E+01   -0.293098862886247844E+03
    0.246237063981719175E+07    0.973457483119535977E-01    0.224002289652548736E+01   -0.293067422873451278E+03
    0.124730755254276004E+07    0.133082221906671128E+00    0.213729048937217581E+01   -0.293055460257611458E+03
    0.762145501725578331E+06    0.260525760722137956E+00    0.194906363655850123E+01   -0.293023124425921537E+03
    0.634822667699188576E+06    0.219506214082600098E+00    0.199427163035444055E+01   -0.292999664937366106E+03
    0.766167251859226963E+06    0.187228200647685666E+00    0.193855544119742573E+01   -0.292980275581327589E+03
    0.582377777317855856E+06    0.169459379192914178E+00    0.190064847128589065E+01   -0.292980167798401624E+03
    0.206554316012552730E+07    0.160653457759794088E+00    0.218388584018292775E+01   -0.292960267809916957E+03
    0.775424634251148207E+06    0.291828699208580067E+00    0.201149650286352966E+01   -0.292955665727095209E+03
    0.211049224805060960E+07    0.102859523108477929E+00    0.223433795187887796E+01   -0.292954946768395871E+03
    0.149704701174295321E+07    0.194335495565597621E+00    0.214403510015026555E+01   -0.292950597652189288E+03
    0.122179515622656769E+07    0.897095298376090616E-01    0.213659061115745796E+01   -0.292942542880825613E+03
    0.175479205758476141E+07    0.189113336398206239E+00    0.216150852854027242E+01   -0.292939429312580046E+03
    0.575413534132739645E+06    0.311352290897410899E+00    0.191782242754491117E+01   -0.292938975457752178E+03
    0.151875542842354532E+07    0.216031438279931209E+00    0.208269329756162636E+01   -0.292933107190601675E+03
    0.200147256857490866E+07    0.156364663951930910E+00    0.219116630347493224E+01   -0.292931501797347210E+03
    0.193280768938139454E+07    0.176118467389313832E+00    0.217193677455831757E+01   -0.292924989335420037E+03
    0.226230278997704666E+07    0.537131867218154993E-01    0.226922369331141827E+01   -0.292908176234836105E+03
    0.106051826477050781E+07    0.288800309300422664E+00    0.202968497276306170E+01   -0.292905569315460866E+03
    0.261970332104822062E+07    0.609775394565730475E-01    0.226029170839069860E+01   -0.292903063644924600E+03
    0.221754685223351885E+07    0.138052591354202864E+00    0.219727719788861631E+01   -0.292901705990853429E+03
    0.187224428328359872E+07    0.891303771512120813E-01    0.210840624873033011E+01   -0.292893690118001643E+03
    0.108521126800777903E+07    0.642176030249199808E-01    0.207593792695793633E+01   -0.292879780659484709E+03
    0.173604948197409790E+07    0.105454476859600091E+00    0.208964576585074635E+01   -0.292861952565903607E+03
    0.120099176349729509E+07    0.572816022227305224E-01    0.209397403982210584E+01   -0.292858212522806468E+03
    0.679728012278649025E+06    0.323527348736838971E+00    0.197348758779398992E+01   -0.292854020445467427E+03
    0.408871471431480546E+06    0.216953400707623700E+00    0.189970872365690235E+01   -0.292849475028139466E+03
    0.149444392787885480E+07    0.210892836065426303E+00    0.213339300672374010E+01   -0.292842716877522605E+03
