

    0.126309118310323857E-98    0.103055605014639832E+04    0.897285461425781250E+06    0.270325720310211182E+07    0.257252469062805167E+01    0.187931992113590240E+01    0.279711563587188738E+01
    0.263914532332515570E-98    0.102907826397206281E+04    0.108209091424942017E+07    0.221868145465850830E+07    0.296704735159873945E+01    0.137939961791038512E+01    0.278987088203430167E+01
    0.345260245480097036E-98    0.102853691765641747E+04    0.630175530910491943E+06    0.284336775541305542E+07    0.318478654623031598E+01    0.113266829669475566E+01    0.296330466270446768E+01
    0.374661599757187972E-98    0.102836946815536635E+04    0.161802202463150024E+07    0.218423974514007568E+07    0.276243257522583008E+01    0.907599786520004281E+00    0.296069722175598127E+01
    0.775412603247494861E-98    0.102691072403325416E+04    0.184409558773040771E+06    0.219489312171936035E+07    0.304687108397483808E+01    0.935501061081886243E+00    0.292351593375205976E+01
    0.124865154955481131E-97    0.102595387561587631E+04    0.215559071302413940E+07    0.104461473226547241E+07    0.292800753116607648E+01    0.118765253305435170E+01    0.264759853482246399E+01
    0.322773763400692152E-97    0.102405044109539926E+04    0.635042846202850342E+06    0.262951254844665527E+05    0.213091242313385010E+01    0.149953158497810368E+01    0.184723148941993731E+01
    0.127164474069537021E-96    0.102130421157923763E+04    0.163236558437347412E+06    0.271729069948196411E+07    0.278034468889236441E+01    0.101038563430309303E+01    0.298506293296813974E+01
    0.162084901170250029E-96    0.102081493366072380E+04    0.157771110534667969E+07    0.275448060035705566E+07    0.266853476762771624E+01    0.188097588062286381E+01    0.279873996376991263E+01
    0.209145463915254438E-96    0.102030111420029107E+04    0.193576276302337646E+06    0.292526328563690186E+07    0.283768243193626413E+01    0.552512183785438538E+00    0.195610324740409869E+01
    0.102078399259614716E-95    0.101712652175675214E+04    0.899112761020660400E+06    0.280919998884201050E+07    0.226960745453834534E+01    0.130839796781539919E+01    0.289527665972709647E+01
    0.196729878566407316E-95    0.101581034080717529E+04    0.262892228364944458E+07    0.878731191158294678E+06    0.230279739499092129E+01    0.947932203412055974E+00    0.275083242654800397E+01
    0.329400404997442975E-95    0.101477545593874447E+04    0.682419598102569580E+06    0.205021673440933228E+07    0.216562623977661151E+01    0.962331139445304906E+00    0.287145533561706534E+01
    0.423372506394657952E-95    0.101426949919064282E+04    0.292717605829238892E+07    0.402362465858459473E+06    0.244288095831871033E+01    0.119793985962867744E+01    0.266456456780433637E+01
    0.518933939183596062E-95    0.101385845085272194E+04    0.131519275903701782E+07    0.183313107490539551E+07    0.277539779543876630E+01    0.646217594742774959E+00    0.297977296710014361E+01
    0.523864388612084068E-95    0.101383553833229519E+04    0.471618890762329102E+06    0.183543437719345093E+07    0.265540931224823007E+01    0.129714109659194943E+01    0.273319075107574472E+01
    0.664695973898315516E-95    0.101335534452521392E+04    0.262890511751174927E+07    0.318885505199432373E+06    0.259735198020935076E+01    0.304624502062797564E+00    0.198053226470947275E+01
    0.871544598036286858E-95    0.101280946995816976E+04    0.383225798606872559E+06    0.278259211778640747E+07    0.238427533507347134E+01    0.109941293895244607E+01    0.196599541902542119E+01
    0.905895663983131970E-95    0.101272815575674099E+04    0.251225244998931885E+07    0.398565709590911865E+06    0.300344476103782654E+01    0.396166763305664082E+00    0.252104263305664045E+01
    0.192103452845088418E-94    0.101122076575960352E+04    0.253504514694213867E+04    0.172201377153396606E+07    0.334521513581275975E+01    0.594036663770675655E+00    0.296465764641761798E+01
    0.206395006010683377E-94    0.101107325017198275E+04    0.172005861997604370E+07    0.169156891107559204E+07    0.234624031186103821E+01    0.653704106807708740E+00    0.294591213464736956E+01
    0.399177552646535731E-94    0.100975002122322087E+04    0.398284792900085449E+06    0.225854963064193726E+07    0.259929727315902737E+01    0.890879589319229170E+00    0.291737456321716326E+01
    0.776125150142077483E-94    0.100841620628097087E+04    0.182818114757537842E+06    0.255440229177474976E+07    0.279910776019096375E+01    0.174953307330608365E+01    0.272495676875114423E+01
    0.991215085874121653E-94    0.100792297074722762E+04    0.221002578735351562E+06    0.296225023269653320E+07    0.306091404557228097E+01    0.113444014132022852E+01    0.292748734354972839E+01
    0.118949417024929030E-93    0.100755426698979954E+04    0.292719751596450806E+07    0.196374428272247314E+07    0.259257517457008380E+01    0.856589331030845669E+00    0.291207848191261309E+01
    0.175653496796420200E-93    0.100677063708872572E+04    0.572293996810913086E+05    0.250165271759033203E+07    0.346291728615760785E+01    0.112908712565898894E+01    0.284303894042968741E+01
    0.197834093524325560E-93    0.100652880612534022E+04    0.255198723077774048E+07    0.113379120826721191E+07    0.216871564984321585E+01    0.727784600853919939E+00    0.281625378131866455E+01
    0.229445986334581370E-93    0.100622832836497730E+04    0.854411065578460693E+06    0.534191429615020752E+06    0.219893216490745536E+01    0.639587944746017434E+00    0.263603662252426130E+01
    0.208528126876862566E-92    0.100181034560880937E+04    0.114393424987792969E+07    0.218538343906402588E+06    0.246916004419326773E+01    0.116814089179038993E+01    0.190085548758506784E+01
    0.264229530022917937E-92    0.100133285716063790E+04    0.201657736301422119E+07    0.355530381202697754E+05    0.277045868039131182E+01    0.119569379925727848E+01    0.188890048861503601E+01
    0.320121791438246113E-92    0.100094509043200821E+04    0.334773659706115723E+06    0.184367036819458008E+07    0.212958024144172686E+01    0.694310520291328448E+00    0.290317089557647723E+01
    0.362238421032685314E-92    0.100069388824193265E+04    0.264473390579223633E+07    0.179117381572723389E+06    0.294364869594573975E+01    0.146243678331375138E+00    0.254546870589256269E+01
    0.937363164847746940E-92    0.998788351895874598E+03    0.213959062099456787E+07    0.192594569921493530E+07    0.257402592301368704E+01    0.157094529747962941E+01    0.274692568182945251E+01
    0.140456955131915637E-91    0.997975521143947844E+03    0.149428296089172363E+07    0.112359791994094849E+07    0.244224312901496887E+01    0.796662599444389330E+00    0.274311644434928903E+01
    0.388816532315865486E-91    0.995935108103136827E+03    0.227492344379425049E+07    0.136199176311492920E+07    0.282376513481140146E+01    0.199464674711227419E+01    0.262545238733291608E+01
    0.680002811645678370E-91    0.994813129423409123E+03    0.773248851299285889E+06    0.131688880920410156E+07    0.280251020789146432E+01    0.196825826585292818E+01    0.256988141536712655E+01
    0.134406721655141258E-90    0.993446412224983305E+03    0.115083217620849609E+07    0.287305891513824463E+06    0.284163144230842590E+01    0.108192519545555110E+01    0.245934886336326608E+01
    0.155250966234814662E-90    0.993154067214232441E+03    0.641089081764221191E+05    0.178833943605422974E+07    0.429108747243881261E+01    0.505838109850883511E+00    0.297821919322013873E+01
    0.610585575101104810E-90    0.990411316191523724E+03    0.143192517757415771E+07    0.170560258626937866E+07    0.275196007490158090E+01    0.140428811609745030E+01    0.194495763778686515E+01
    0.107834877678846521E-89    0.989269780623768270E+03    0.130925238132476807E+06    0.275438582897186279E+07    0.323612385392189061E+01    0.146998727977275845E+01    0.274720450043678266E+01
    0.108969950869662137E-89    0.989244838589047163E+03    0.176425927877426147E+07    0.286731308698654175E+07    0.283089551329612732E+01    0.146594707548618319E+01    0.280156495571136466E+01
    0.425872515678640667E-89    0.986514702832277976E+03    0.363539278507232666E+06    0.679113686084747314E+06    0.254133673906326285E+01    0.177099495351314551E+01    0.247791249752044695E+01
    0.606774941515256601E-89    0.985802667016296027E+03    0.188598364591598511E+07    0.291617846488952637E+07    0.325197952985763550E+01    0.839211779236793576E+00    0.296038714647293100E+01
    0.614496457532847023E-89    0.985773376588915312E+03    0.274523091316223145E+07    0.292778760194778442E+07    0.240849988460540798E+01    0.114507488608360286E+01    0.291315253376960737E+01
    0.661060265243370842E-89    0.985623292900242632E+03    0.775413572788238525E+06    0.197725135087966919E+07    0.226676626205444354E+01    0.145072413325309757E+01    0.270884599089622480E+01
    0.704749603314845732E-89    0.985491297783061214E+03    0.122330635786056519E+07    0.121513241529464722E+07    0.307547902464866629E+01    0.765356175899505664E+00    0.260634663105010977E+01
    0.184116669697224042E-88    0.983566673469093871E+03    0.232582873106002808E+07    0.147223305702209473E+07    0.290429272651672354E+01    0.169504048883914948E+01    0.261461073756217965E+01
    0.487998583775675149E-88    0.981613187723814349E+03    0.511000871658325195E+06    0.904995381832122803E+06    0.238268283605575570E+01    0.132178287923336035E+01    0.256407809257507324E+01
    0.788360705377043345E-88    0.980649901265186827E+03    0.986157774925231934E+06    0.181850141286849976E+07    0.229202862381935146E+01    0.542568005323409985E+00    0.295470964312553397E+01
    0.911167455348102968E-88    0.980356359340834615E+03    0.170042234659194946E+07    0.259885615110397339E+07    0.279315520524978655E+01    0.583457904458046017E+00    0.199708154201507559E+01
