    0.104682886176124774E+07    0.237905743290000642E+07    0.169672595173851054E+00    0.223036614655511478E+01   -0.294897762255531461E+03
    0.393986732575248345E+06    0.208392791186820110E+07    0.803225026729577490E-01    0.229985722199377074E+01   -0.294630823365146171E+03
    0.675598251805671258E+06    0.360924960262600915E+06    0.634546438413509384E-01    0.201566727897574216E+01   -0.294270837295958358E+03
    0.130778889977106685E+07    0.669918107721043052E+06    0.887421050983417115E-01    0.210707710496895739E+01   -0.293927005168472249E+03
    0.165207358656719723E+07    0.100877067529635073E+07    0.200681438477426449E+00    0.220344088849028807E+01   -0.293913060033513887E+03
    0.231735558360897237E+07    0.218019647430961812E+07    0.120218392989597425E+00    0.230731991533904157E+01   -0.293682230441531033E+03
    0.978492603690863907E+05    0.196364180572908069E+07    0.142116405374181631E+00    0.212394301830271059E+01   -0.293641463481028609E+03
    0.287468759188121694E+05    0.277576302523374232E+07    0.494607891752894199E-01    0.228558667672294336E+01   -0.293489837242417423E+03
    0.540457006161606172E+06    0.226302539868099382E+07    0.171622102667342818E+00    0.221520224067679372E+01   -0.293402224521230323E+03
    0.950725117696619360E+06    0.257679514550342038E+07    0.735975347944990144E-01    0.232440319319885536E+01   -0.293338436905586036E+03
    0.171899680043731164E+07    0.156254892020059680E+07    0.148367587228692088E+00    0.226781936177521759E+01   -0.293236994849405278E+03
    0.582616832743931227E+05    0.167629708957470418E+07    0.131246100960043105E+00    0.219814276117193241E+01   -0.292978793507746218E+03
    0.302577146491829946E+06    0.332776314573520678E+06    0.943474223837637432E-01    0.192339255531657649E+01   -0.292898997067714788E+03
    0.120910518712319108E+07    0.103475020449378248E+07    0.236147774022176099E+00    0.215563165858970152E+01   -0.292873134652700912E+03
    0.434210440064645838E+06    0.150525985974135785E+07    0.274081946341451888E+00    0.215912111897075309E+01   -0.292776528932939698E+03
    0.880187517366724787E+06    0.678075887990300544E+06    0.173751986782417406E+00    0.207741392465399999E+01   -0.292666384629499646E+03
    0.948059872541499062E+05    0.350343979596153076E+06    0.277244588714189555E+00    0.195373555816156608E+01   -0.292547344097663881E+03
    0.119895034287038632E+07    0.183890155260547274E+07    0.201341095266226316E-01    0.227520396603208264E+01   -0.292460210168377273E+03
    0.157832633146185521E+07    0.176790640798637504E+07    0.166810136864157077E+00    0.223387504551655169E+01   -0.292452182165586009E+03
    0.514853060245513916E+06    0.183935362100601196E+07    0.215977945923805231E+00    0.217959855794906598E+01   -0.292446225562930636E+03
    0.186780319394485629E+07    0.161000051497958507E+07    0.264962090059661717E-01    0.231877156443362997E+01   -0.292368904034340744E+03
    0.924895163292548037E+06    0.158834699038770190E+07    0.229136442125442430E+00    0.218167355242264982E+01   -0.292350321734350246E+03
    0.100399409986135399E+07    0.199080654960302846E+07    0.108088821414064382E+00    0.227997206862117441E+01   -0.292322105359932948E+03
    0.248910453255990404E+06    0.515598193498860172E+06    0.228400270218171275E+00    0.194736228798421296E+01   -0.292242503932134639E+03
    0.816249283459448139E+06    0.566573257099796087E+06    0.192592090837903046E+00    0.207935241528981196E+01   -0.292224445294629618E+03
    0.839056363956978428E+06    0.196004395930530527E+07    0.179326175977847641E+00    0.221820041616153940E+01   -0.292220279320325972E+03
    0.176325168720129062E+07    0.657931707476926153E+06    0.530894526002009884E-01    0.217640516593685884E+01   -0.292218429226983005E+03
    0.121275767856045580E+07    0.135867709698826470E+07    0.201853577502270981E+00    0.220794238094801809E+01   -0.292174912459214227E+03
    0.284626138219854934E+07    0.135825247458740300E+07    0.166323897380379407E-01    0.229375480341871008E+01   -0.292098222877592207E+03
    0.210840917897217115E+07    0.125848483072118578E+07    0.802500790606157088E-01    0.227650104197937431E+01   -0.292065716584988934E+03
    0.131473719310367224E+07    0.251013200291516306E+07    0.234645520641195669E-01    0.229245476310206797E+01   -0.292064331085352251E+03
    0.304747539684654272E+06    0.114294174534310703E+07    0.244852969915536983E+00    0.205735826664037758E+01   -0.292055724290316334E+03
    0.707658728854060173E+06    0.210419585820384743E+07    0.750542294816697736E-01    0.229102989744179375E+01   -0.292046511850430022E+03
    0.130213031114107980E+05    0.852916241775235394E+06    0.251226409420453767E+00    0.197536742392539710E+01   -0.292039420182610627E+03
    0.142113992361622019E+06    0.210434658466923237E+07    0.114710039813045506E+00    0.215980568933224726E+01   -0.291995217196339865E+03
    0.410922885156984441E+06    0.935694199085040367E+06    0.222678841213130141E+00    0.213067037266301940E+01   -0.291889454424709470E+03
    0.136269727538149990E+07    0.703093223984879674E+06    0.110130919771904395E+00    0.213915060887027186E+01   -0.291858500492403664E+03
    0.138023991442849324E+07    0.629490310717304586E+06    0.293313605633754373E-01    0.215968017254220435E+01   -0.291851129537838119E+03
    0.606314596613731934E+06    0.147528474523644499E+07    0.250218954156806728E+00    0.215657736751132445E+01   -0.291825053389365451E+03
    0.184870283668076782E+07    0.201199864952098206E+07    0.912341962320559613E-01    0.230082940597743058E+01   -0.291816461710993167E+03
    0.179890411535644496E+06    0.147976998773155152E+07    0.220997385259598056E+00    0.214526997020671173E+01   -0.291727669611171279E+03
    0.486559580858415924E+06    0.104392025911307707E+07    0.244104911940303204E+00    0.207072445045019204E+01   -0.291719641784256339E+03
    0.361932788401815982E+06    0.185463440282973601E+07    0.186185468830864065E+00    0.216468296070908117E+01   -0.291711932173552270E+03
    0.232718811679335264E+07    0.876861653452546336E+06    0.542332839207190151E-01    0.223197485144616348E+01   -0.291704461432604205E+03
    0.129391571810848289E+07    0.247633741521078115E+07    0.694804807244187445E-01    0.229234850378407318E+01   -0.291698178100267171E+03
    0.241042934223358240E+07    0.140439310374434269E+07    0.167350196224798700E-01    0.227983549719905021E+01   -0.291697624545560871E+03
    0.416469156973634032E+06    0.115519090782870958E+07    0.144123769808441105E+00    0.205516205778041972E+01   -0.291641938846633707E+03
    0.633615746150688035E+06    0.363630074758436414E+06    0.575959574613836289E-01    0.204456581792896275E+01   -0.291624610559252005E+03
    0.869421947189659812E+06    0.166571629020291544E+07    0.874552021923575562E-01    0.214537688033235385E+01   -0.291609876338184336E+03
    0.274043546756007802E+07    0.111948130690127658E+07    0.323393420058784228E-01    0.222697356886662501E+01   -0.291591168740253806E+03
    0.925299519859612221E+06    0.901293905919811223E+06    0.229760255866232582E+00    0.213664857299224664E+01   -0.291528178230843196E+03
    0.106426357812074875E+07    0.204314925144315232E+07    0.133759944289129379E+00    0.222775465799894778E+01   -0.291523630340122963E+03
    0.172666507959208800E+07    0.253137685735925799E+07    0.406448321592833839E-01    0.234135929896842976E+01   -0.291517803668619479E+03
    0.229682530590332858E+07    0.209558975766294030E+07    0.201526463977379777E-01    0.233045917901239985E+01   -0.291491874876912675E+03
